title	text	label	type
[VOD] 2019 PEPSI CONCERT RAVI(라비) x Eunha(은하) - BLOSSOM	은하 라비 둘다 무대개잘하는데 모아놓으니까 둘다 뚝딱이돼버림ㅋㅋㅋㅋㅋㅋㅋ	0	0
090505 EBS꿈과희망을찾아서-10점만점에10점.tp	저 장정들이ㅋㅋㅋㅋㄱㅋㅋㅋ동화나라에 나올법한 노랑 분홍 세트위에서ㅋㅋㅋㅋㅋㅋㅋㅋ입술은맛있어입술은맛있엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ무대앞에 풍선데코 환장ㅋㅋㄱㅋㄱㅋㄱㄱㄱ	0	0
데이식스(DAY6) - 행복했던 날들이었다(days gone by) 교차편집 (Stage Mix)	강영현 베레모를 보고 어떻게 안들어와 진짜 하 ㅋㅋㅋ 세상 사람들 다 보겠네 이 영상	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	생각해보면 좀 병맛같은 컨셉이라도 광고 열심히 만들어줘서 고맙다몇몇 유튜브광고는 너무 대충만들어	0	0
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808	진짜 한국 씨름 대중화하명 프듀 인기 못지 않을듯 ㅋㅋㅋㅌㅋ	0	0
Believer - Imagine Dragons (cover by jinsoulcoe)[4K]	누나는 물없이도 잘 살겠어요	0	0
어떻게 갑자기 왜 삭발을 했냐구요?!?!?	같이응원은못해주시나 고민많이하고결정했을텐데	0	0
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons	누나는 물없이도 잘 살겠어요	0	0
[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126	나  이제 자야겠다유튜브  비 라송추는거 안볼꺼야	0	0
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE]	이 영상으로      이라는 가설이 증명되었습니다	0	0
180930 아이유(IU) - 너랑 나 (You & I) [삼성카드홀가분마켓] 4K 직캠 by 비몽	 좌남백댄서랑 우남백댄서 표정차이봨ㅋㅋㅋㅋㅋ	0	0
Vlog. My First Cooking Vlog 👩🏻 🍳 (for My Dad's B-Day!)	누나 구독자 만 돌파하면유튜브 무슨무슨법으로 인해  영상 찍으셔야해요안 찍으면 무슨무슨법으로 잡혀가요ㅠㅠ	0	0
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!)	이러다 가사 외워버릴것 같아	0	0
투피엠_니가밉다_댓글모음	울산대첩 와바얘기나오는거 개웃기고 그거 다 알고있는내가 더 웃곀ㅋㅋㅋㅋ	0	0
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야	저때 정사각형이라는 노래가 위 할꺼라는 생각을 했을까 정사각형 속에서 노래하네	0	0
EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22)	노래 꽤 됐는데 하나도 안촌스럽고  굉장하다	0	0
투피엠_니가밉다_댓글모음	준호 옷 벗은 거 빡친 거 아니래요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 예전 팬카페 거기서 터프해보이려고 그런 건데 팬분들이 화났다고 오해를 ㅠ 요렇게 썼었어요 존나 귀엽죠 진짜	0	0
[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126	바로는 선생님 문열어 주려고 나온겨	0	0
JYP식당에서 유기농 잔뜩 섭취 후! 박진영선배님께서 하신 말씀은?	기획사들 중에 가 제일 인간적인 느낌임 접대같은것도 안하고 역시 윗물이 맑아야 아랫물이 맑다더니	0	0
The Beatles - Hey Jude (cover by 최진솔)	심즈같이 생겼다 위에 초록색 다이아몬드 있을 것 같아	0	0
[IU] Palette (팔레트) Acoustic Ver. (Feat. UAENA)	등  년의 아이유 좋아요 ㅠㅠ	0	0
[IU] 'BBIBBI’ ('dlwlrma' Concert Mix Ver.) 스페셜 영상	삐삐 뮤비 억뷰 정말 축하드려요 드라마 호텔 델루나도 넘 재미있게 보고있어요ㅜㅜ 정말 간만에 실방 달리게하는 드라마 만나서 넘 좋네요	0	0
[故 김광석 22주기 헌정영상] 잊어야 한다는 마음으로 – 아이유	음원으로 못 나오고 앨범 전부 폐기한건 아쉽지만 음원보다 음악으로서의 가치를 생각하겠다는 아이유씨의 결정 정말 멋있네요 소신있는 가수 아이유를 사랑하지 않을 이유가 없네요	0	0
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808	누가 씨름 돼지들만 한다는 이미지를 심어줬냐 ㄹㅇ레드쪽 진ㅁ자 존잘이네흙이부럽다	0	0
3일만에 2kg 빠짐!!!!!!!! I lost two kilograms in three days.	언니 제발 다이어트 하지 마요 제발 언니 안그래도 너무 말랐는데 그 몸으로 어떻게 그 많은 무대 다녀요 진짜 언니 힘들까봐 걱정되요	0	0
Believer - Imagine Dragons (cover by jinsoulcoe)[4K]	언니 무슨 린스 쓰는지 알 거 같아요 	0	0
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons	언니 무슨 린스 쓰는지 알 거 같아요 	0	0
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18	원영 암소큐나은 예쁜게 죄유나 달라달라수진 핫이슈	0	0
"SS501 ""UR MAN"" (live) - HD 720p"	와 김형준이랑 김현중 개잘생겼다	0	0
[HOT] EXO - Call me baby, 엑소 - 콜미 베이비, Show Music core 20151226	아니근데 변백현은 안늙음	0	0
"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip"	진짜 이 때가 쩰 파워넘치는 듯 정말 짐승돌이다ㅋㅋㅋ	0	0
Infinite - Nothing's over, 인피니트 - 낫씽즈 오버, Music Core 20110326	잉피 이런 노래 한번 더 내라구ㅠㅠㅠㅠ 낫띵스오버맨인러브ㅠㅠ	0	0
아이즈원 (IZ*ONE) - 환상동화 (Secret Story of the Swan) 교차편집 (Stage Mix)	 녕굴샄댕 비주얼 미쳤다존예	0	0
블락비_빛이되어줘_댓글모음	저때 비비씨였는데ㅋㅋㄱㅋ컴백방송이였나 블락비소속사랑 소송하고 야심차게 컴백한곤데 게다가 팬송인데ㅠ 존나당황스러웠음ㅠ	0	0
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14	예전 어떤 사람이 댓글로 이목구비가 크고 조보아 닮은것 같은데 저런 얼굴은 쉽게 질린다 뭐라 했는데 역시 질리긴 뭐가 질려 봐도 봐도 새롭구만	0	0
요청이 정말 많았던 speechless 커버시도! speechless cover!	저게 재능이구나난 순간 들으면서 무반주라면서 왜 반주있지 이 생각했넼ㅋㅋㅋㅋㅋㅋㅋㅋ와편곡도 안 했는데 노래를 어쩜 저렇게 잘하지	0	0
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix)	개인적으로 사슬이랑 도원경이 빅스 컨셉 중에 최고라고 생각합니당 엔 춤선이 진짜 찰떡인 곡 의상이 정말 미쳤 모든 코디들은 좀 보고 배우셨으면	0	0
[Teen Top TEEN TOP] - Not a joke @ Popular song inkigayo 130901	저발놀림 연습때 발목인대늘어나고 병원가고 노력의결과물이예용개멋짐 	0	0
[SUB] Q&A 답변 영상	아 이 언니 진짜 못하는게 없네 ㅠㅠㅠㅠㅠㅠ  그중에도 얼굴을 제일 잘하셔 사랑해요 언니	0	0
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808	당신의 장사에게 투표하세요	0	0
[IU] 'eight' Acoustic Ver. Live Clip	윤기가 부르는 랩파트도 좋고 아이유님이 부르는 랩파트도 또다른 느낌으로 좋다 결론은 둘다 천재야ㅜㅜㅜㅜ	0	0
데이식스(DAY6) - 행복했던 날들이었다(days gone by) 교차편집 (Stage Mix)	  이부분 왤케 좋지 ㅠㅠㅠㅠㅠㅠㅠ 박제형 날 죽여 ㅠㅠㅠㅠ원곡에도 있으면 좋겠다 ㅠㅠㅠㅠㅠㅠ 이노래 들을때마다 이 부분 생각나서 무한 출석도장 찍으러 옴	0	0
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24	빅히트 정신차려이런 컨셉 다시 가자 제발한번 더 머글 잡자	0	0
[Comeback Stage] 2PM - I'm your man, 투피엠 - 아임 유어 맨, Music Core 20140913	와 이 영상 찾는라 헤매다 포기했는데 알고리즘이 찾아줬네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
비투비_무비_댓글모음	 아무도 창섭이형 역할 설명에 태진아라고 써있는 게 위화감이 안 느껴진 건지 댓들이 없네	0	0
"SS501 ""UR MAN"" (live) - HD 720p"	지금 보니까 다들 잘생기고 훤칠하고 라이브도 지리네 ㅎㄷㄷ 왜 요즘은 이런 남성미 뿜뿜하는 아이돌이 안나오지ㅜㅜ	0	0
[IU] 신입사원 이지동의 ASMR	잠잘때 들을려고 틀었는데 정규앨범 소리 나오자마자 잠깸	0	0
GD&TOP_0130_SBS Inkigayo_집에 가지마(Don't Leave)	요즘 탑 넝수 살빠졌어ㅠㅜㅠㅠㅜㅜ여전히잘생기긴 했지만ㅠㅜㅜ어휴 이건언제나봐도설렌다ㅠㅜ	0	0
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14	제왑은 역시 막내 계보가 진짜 비주얼 라인인듯 뮤비에서는 몰랐는데 무대 보니까 엄청 자연스럽게 제스처 표정하고 뭔가 건강하고 밝은 에너지 느껴져서 보는 내내 기분 좋다ㅋㅋㅋ	0	0
MBLAQ - Y, 엠블랙 - 와이, Music Core 20100612	이때 이준 개인캠 버전이 떴다면 조회수 만이다	0	0
데이식스(DAY6) - 한 페이지가 될 수 있게(Time of Our Life) 교차편집 (Stage Mix)	우와 이게 밴드의 정석이구나 싶음	0	0
우리집 준호	진짜 우리나라 사람들이 주접 제일 잘 떨어 웃겨죽겐네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip"	우리집망령 여기 태초의시작 까지 왔네 ㅎㅎㅎ  은 데뷔때부터 완성형 대체불가임 지금도 저만한 그룹 안나옴 빨리 돌아와 	0	0
B1A4 - Good Night, B1A4 - 잘자요 굿나잇, Music Core 20120526	 ㅇㄴ 옆에서 밀쳐져서 찐으로 목소리 흔들리는 거 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아이고 꼬숩다	0	0
10.02.21. ZE:A Mazeltov	거울거울거울ㅋㅌㅌㅋㅌㅋㅋㅋㅅㅂ 일춤만출래ㅋㅋㅋㅋㅋㅋㅋ진짜 미치겠다 우주에있능것갘앸ㅋㅋㅌㅌㅌㅌㅌㅌㅌ	0	0
안녕하세요! 드디어 솔라의 채널이 오픈했어요^^	와 무무들 모여라 첫번째 시도는  	0	0
"SS501 ""UR MAN"" (live) - HD 720p"	여기가 지금 몇년도	0	0
191123 아이유(IU) 내 손을 잡아(Hold My Hand) 직캠 @Love, poem 서울 토요일 콘서트	와 이노래 레벨 극악인데 라이브 클라스 ㄷㄷ	0	0
우리집 준호	이 노래는 슬픈 실화가 있음뮤비감독이 통수쳐서 급하게 찍느라 활동기간 축소됨 무대 열심히 준비했는데 ㅠ	0	0
[SUB] 10일간의 배부른 챌린지 기록 (쿠키영상 있음)	세경씨는 못 하는 게 없구나	0	0
심심해서 단발로 잘라버림 ㅋㅋㅋㅋㅋㅋㅋㅋ	한국인의 댓글을 못찾겠다  포기합니다	0	0
[IU] 'Blueming' 응원법	노래틀어놓고 영상 세개 찍었을 생각하니까 너무 귀엽네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
[IU TV] 아이유 분노의 티켓팅!	가시는분 이지은씨한테 물어보세요ㅋ 티켓팅에 실패했는데 어떻게 아이유 콘서트에 오셨는지 답변이 궁금하네요ㅋㅋ	0	0
191116 아이유(IU) - 미리 메리크리스마스 (Merry Christmas in Advance) 직캠 @ Love, Poem 부산 콘서트 앵앵콜 [4K 멀티캠]	와 너무 좋다 진짜ㅠㅠㅠㅠ 예상치 못한 선곡이 최곤듯ㅠㅠ	0	0
데이식스(DAY6) - Sweet Chaos 교차편집 (Stage Mix)	박성진씌 눈 억수로 예쁘고코 억수로 크고입 억수로 작고 얼굴이 억수로 잘생겼네요	0	0
[IU] 신입사원 이지동의 ASMR	안녕하세요 아이유 인도네시아 팬입니다 정말 사랑합니다 목소리가 부드러워서 인도네시아에 가셔서 인도네시아 팬 분들을 만나 셨으면 좋겠습니다 인도네시아 팬 여러분 인사드립니다	0	0
어떻게 갑자기 왜 삭발을 했냐구요?!?!?	컨셉 멋지기만 한데 옆에서 왈가왈부하는 분들 때문에 기죽지 말아요 절대 웃기지 않고 티저사진 엄청 멋있어요 ㅠㅠ	0	0
room decor. Got new chairs for my YouTube room 🐣	활동할때도 블랙이 잘어울리더니 역시 지금두 블랙이 잘 어울려요 안소희 이즈 뭔들 꾸며진 방에서 하게될 컨텐츠들도 기대되여ㅎㅎ	0	0
[MPD직캠] 인피니트 직캠 태풍(The Eye) INFINITE Fancam @엠카운트다운_160922	ㅋㅋ인슾왜케 귀여움 애들 나오면 소리지르면 되는뎈ㅋㅋㅋㅋ눈치보다가 한명이지르면 커짐 진짜 넘 귀엽당	0	0
TEEN TOP - Clap, 틴탑 - 박수, Music Core 20100710	음중 보는데 사촌언니가 저 입술 두꺼운 애가 분 내내 부른다고 한 거 아직도 기억남  저 박수치는 안무 개많이 따라했는데	0	0
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야	진짜 맑고 푸른 바다에서 휴양하는 느낌이네왜 침펄 영상에서 쓰레기 바다에서 휴양한다는건줄 알거 같다ㅋㅋㅋㅋㅋ	0	0
[IU TV] 100만 구독 달성 기념!! '이지금에게 물어봐'	진짜 오늘 지금언니 헤어 너무 예뻐 ㅓ떡해 의상하고 진짜 잘어울려요 만월언니 ㅜㅜㅜㅜㅜ	0	0
[IU] 신입사원 이지동의 ASMR	이지 금은동 세 자매지금은 유튜버로지은은 가수이자 배우로지동은 신입사원으로	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	이 고퀄을 어찌할꼬 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
초봄과 용콩별콩의 첫 콜라보!!!!! cho-bom and yongkongbyulkong's First collaboration!!!	에이핑크가 인성 좋다는데 친하게 좋은 우정 영원하시길	0	0
[IU TV] 'dlwlrma.' Concert - Seoul	손틈 새로 보이는 아이유 참 좋다에나도 내가 좋아요 하는데 울컥자신을 사랑하고 긍정하는 아이유 ㅠㅠ 성장하는 모습들 너무너무 감개무량해요	0	0
엑소_으르렁_댓글모음	대박이였지 중때 남자애들이 이걸로 학예회춤추면 그날부터 졸라게 멋있는 선배가 되있는거야	0	0
[IU] 'Blueming' 응원법	어떤 가수가 자기 노래 응원법을 거의 청기들어 백기들어 처럼 귀엽게 집중해서 하냐구ㅠㅠㅠㅠㅠ 그냥 사랑이지	0	0
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun	아직도 보러오는 사람  있으면 좋아요좀 눌러줘요 알림으로 맨날 들어오게 ㅠ	0	0
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오	 기준  오피셜 비디오 조회수 만회 라이브 한글번역 비디오 조회수만회	0	0
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!)	이게 그 못 본 사람은 있어도 한번 본 사람은 없다는 갓한올님 시카고 커버인가요	0	0
[SUB] 그저 빵 만드는 일상 My daily life of bread-making	책의 좋은 부분을 읽어주는 영상이나 그냥 조곤조곤 말해주는 영상 찍으시면 내가 구독료 내고 본다 진짜	0	0
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix)	원필이 말이 맞나봐 모든 일에는 때가 있고 지금인 것 같다 그리고 나도 하면 되겠지란 생각이 든다 진짜 고마워 앞으로 더 행복하자 그냥	0	0
[IU TV] 100만 구독 달성 기념!! '이지금에게 물어봐'	저 호텔 델루나 잘보고 있어요 아이유님 연기 엄청 잘 하시던데 ㅠㅠ 델루나 너무 재밌고 잘 보고 있습니다 아이유 항상 사랑해요화이팅 하세요	0	0
[IU] 신입사원 이지동의 ASMR	는 이 댓글을 못보겠지만 보는 분들은 코로나 조심하시고 건강하게 사세요	0	0
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix)	솔직히 사슬은 레오임 레오라고 정레오 등터진거 보러가세요	0	0
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오	크리스토퍼 별거 아니다	0	0
[IU] 'eight' Acoustic Ver. Live Clip	        뭐 그대로야 난 다 잃어버린것 같아	0	0
[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9	눈물난다 진짜 예뻐 아니하	0	0
[IU TV] 아이유 분노의 쇼핑	아이유님한테 푹빠지셨군요 아주 좋은증상입니다 저렇게 풀어주면 꼭 다사야 만족이 된다구용	0	0
[SUB] 10일간의 배부른 챌린지 기록 (쿠키영상 있음)	세경님 뭔가 드러내려 하지 않고 조용히 내실을 다지는 느낌이 차분하고 나긋한 목소리와 어우러져 너무 보기 좋아요	0	0
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14	사람 홀리고 다니는 구미호처럼 생겼어 뭔가 표현이 이상한테 언니 존나 예뻐	0	0
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival	선한영향력넘모 좋아ㅠㅠ 긍정적인게 뭔가 자꾸 힐링이에요	0	0
[입덕직캠] 더보이즈 주연 직캠 4K ‘주문(MIROTIC)’ (THE BOYZ JUYEON FanCam) | @MCOUNTDOWN_2020.3.5	턱선 주문남	0	0
180930 아이유(IU) - 너랑 나 (You & I) [삼성카드홀가분마켓] 4K 직캠 by 비몽	오른쪽에서 춤추시는 여자 백댄서분 되게 사랑스러우시네요ㅎㅎ 웃으면서 춤추는모습이 참 예뻐보여요	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	이걸 보니 좀더 진심으로 뮤지컬 한편 제작했으면 김성철배우님이 저 복장 그대로 공연하는거 보고싶다	0	0
191116 아이유(IU) - 미리 메리크리스마스 (Merry Christmas in Advance) 직캠 @ Love, Poem 부산 콘서트 앵앵콜 [4K 멀티캠]	 콩콩 뛰는데 너모 귀엽고ㅠㅠㅠ 반짝반짝해 지니ㅠㅠㅠ	0	0
EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22)	 음반판매점수 개쩐다	0	0
[SUB] 저 이사했어요! 새 집 첫 브이로그. 서재 정리. 집김밥 만들어 먹기. (쿠키 영상 있음)	누나의 건강한 삶을 보면 복잡했던 마음이 편안해지는 것 같아요 앞으로도 좋은 영상 많이 올려주세요	0	0
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!)	 풍선껌 터뜨리는 소리 와이프 여섯명 칼 꽂는 소리    	0	0
우리집 준호	시대를 앞서갔네요지금 나왔으면 무조건 위 롱런각인데ㅠㅠ	0	0
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix)	남돌들아 그리고 소속사들아 보고있냐 이게 우리가 원하는거다	0	0
191123 아이유(IU) 내 손을 잡아(Hold My Hand) 직캠 @Love, poem 서울 토요일 콘서트	진짜 아이유도 저렇게 열심히사는데 나도 지이이인짜 열심히 살아야게따 항상 본받고싶게해주는 아이유	0	0
열린음악회 - DAY6(데이식스) - 예뻤어.20180930	여기가 그 예뻤어 레전드 무대인가요ㅠㅠ 마이데이 죽는다ㅠㅠ	0	0
Vlog. My First Cooking Vlog 👩🏻 🍳 (for My Dad's B-Day!)	우리 솧 왜이렇게 열일하는거야 너무 좋자나 슈퍼가는것도 요리하는것도 아빠축하해드리는것도 이렇게 사랑스러울 일이야 오늘 분 우울했능데 솧 영상보고 행복해졌어	0	0
[VOD] 2019 PEPSI CONCERT RAVI(라비) x Eunha(은하) - BLOSSOM	 몇 없는 겹치는 동선인데 타이밍 못 맞춰서 망함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip"	존나 싱싱한 고등어 회 친 느낌의 날거다	0	0
[IU] 'Blueming' 응원법	아이유와 이지은과 이지금의 콜라보 ㅋㅋㅋㅋㅌㅌㅌ	0	0
[SUB]신나는 마카롱클래스 수강생일상/쌀식빵 만들기 Exciting daily life of a Macaron class student/Making rice-flour bread	그저 존예롭다	0	0
마법소녀광희_댓글모음	우리 세대 아이돌 참 잘해줬다	0	0
동방신기_더웨이유아_댓글모음	노래 지금 들어도 신남 ㅋㅋㅋㅋㅋ 귀걸이 니몸무게는 지금들어도 뭘까싶음	0	0
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun	와 이거 보이시면 좋아요 한 번씩만 눌러주세요 저 이거 맨날 안 보면 죽는병 걸렸어요	0	0
[직캠] 백예린(Baek Yerin) - Square	저때의 일상으로는 가지 못하지만 월도 오고 여름이 다가오니 초록원피스 백예린 버전의 스퀘어를 들을 때가 왔다	0	0
[SUB] 그저 빵 만드는 일상 My daily life of bread-making	빵 치댈 때 카메라 지진나는거 왜케 웃기냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
요청이 정말 많았던 speechless 커버시도! speechless cover!	스피치리스 커버 둘러보다가 결국 찾게 되는 종착지	0	0
강동원 깜짝 Live 풀버전 업로드(9:40초부터 재생하세요) [모노튜브]	 뭐야 강동원님이 노래 흥얼거리는건가 더 크게 흥얼거려줘요	0	0
5개국어 작업멘트로 꼬셔보기	영문으로된 동화책이든 한글로된 동화책이든 읽어주는 컨텐츠해도 너무너무너무너무너무너무너무너무너무너무너무너무너무너무너무너무 좋을것 같습니다 제발 잠자고 싶어요 	0	0
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival	계속 보다보니까 레오님이 언니 친동생 느낌나욬ㅋㅋㅋㅋㅋㅋㅋ근데 너무 예쁘다 언니ㅠㅠㅜㅜㅜ	0	0
요청이 정말 많았던 speechless 커버시도! speechless cover!	타팬인데 솔직히 원래 마마무님들 잘하시는거 알고 있었는데 와ㄹㅇ겁니 잘하심	0	0
[IU TV] 아이유 분노의 쇼핑	컴퓨터를 하는 그녀의 뒷모습은 세상에서 제일 귀엽고 사랑스러워요분노의 쇼핑을 볼 수 있다니	0	0
[IU] 신입사원 이지동의 ASMR	이름이 왜 이지동이지 했는데유튜브 이름이 이지금이고본명이 이지은이고이번이름이 이지동	0	0
First Vlog. Furniture Shopping Is Not Easy (ft. My YouTube Room🪑)	언니 진짜 항상 느끼는건데 어쩜 이렇게 센스있고 감각있는 곳만 가는거야  앞으로도 브이로그에서 자주가는 단골집들 공개해줘요 언니 취향내 취향 안소희 흥해라 ㅠㅠ	0	0
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집)	투피엠 같은 그룹 와꾸 키 비율 체형 어깨 다갖춘 근육남으로만 꾸려진 그룹	0	0
EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22)	이때 진짜 레전드였지ㅎ	0	0
[직캠] 백예린(Baek Yerin) - Square	음악을 표현하는 태도와 정서가 이미 이분은 아티스트임	0	0
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집)	준케이그 내가아는 최악의 라이브로 유명한 사람맞냐 원래 이렇게 존나 섹시한 사람이었군	0	0
[MPD직캠] 소녀시대 직캠 파티 PARTY Girls Generation Fancam Mnet MCOUNTDOWN 150716	와 윤아 진짜 살벌하게 아름답다	0	0
엑소_댄싱킹_댓글모음	 무슨소리에여 우리뚝이 초능력 투명인간이거든요에리들 뚝이한테 진심이라구뚝아 돌아와ㅜㅜㅜㅠㅠ	0	0
이지금의 ASMR (IU's 10th Anniversary Gift)	맨날 들어와서 이것만보는데	0	0
인피니트(INFINITE)_캔유스마일(Can U Smile)_교차편집(stage mix)	이 노래만 들으면 뭔가 몽글몽글함 캔유스마일이랑 그해 여름 초딩 때 엄청 듣고 다녔는데 뭔가 그때 감성이라단가 추억이 인피니트 노래만 들으면 피어난다	0	0
드디어 배우고 왔어요! l Let's Dance Together	편집자님 편집 진짜 재밌게 잘하신다ㅋㅋㅋㅋㅋㅋㅋ	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	광고 미쳤다 요즘 영화에서 간접광고질이 아주 개판을 친다던데 정말 상품 팔아먹고 싶으면 정당하게 제대로 만든 광고를 텔레비전이나 유투브에 퍼지를 일이지	0	0
BTOB (비투비) - MOVIE [Music Bank / 2017.06.30]	이창섭 썸네일ㅋㅋㅋㅋㅋㅋㅋㅋㅋ미쳤나 저걸보고 어떻게 안들어왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ졸귘ㅌㅌ	0	0
B1A4 - Good Night, B1A4 - 잘자요 굿나잇, Music Core 20120526	 와 진짜 화려함 조명이랑은 비교도 안됨	0	0
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24	내 동년배들 다 최수빈 좋아한다	0	0
마법소녀광희_댓글모음	이거보고 이기광 입덕한사람 나밖에없는거아니잖아요얼른나와봐	0	0
[아스트로/차은우] 아스트로 차은우 입덕영상(feat. 우리 입덕하러 같이갈래?)	인간이 어떻게 저럴수있지	0	0
[IU] 신입사원 이지동의 ASMR	타임라인 광고제거 이지동씨 등장 온라인 콘서트 계획이 있나요	0	0
[IU TV] '밤편지(Through the Night)' M/V Making	오  의상 예쁘다	0	0
IU(아이유) - 너의 의미 Concert Live Clip (@ 2018 Tour '이 지금 dlwlrma')	순간 의자가 자동으로 돌아가는건줄 알았자너 아이유 다리 열일이였어	0	0
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808	남자 둘이 힘 쓰고 있는 게 참  좋아 미치겠네요 정말	0	0
The Beatles - Hey Jude (cover by 최진솔)	당신의 음색은 너무 놀랍습니다 오 이런 내 귀가 녹아 흘러 한강의 일부분이 될 것 같군요 제발 내 귀를 살려주십시오	0	0
빅스 (VIXX) - 도원경(桃源境) (Shangri-La) 교차편집	본인 년전에 우리집 떡상 존버탔는데 도원경도 깡 우리집만큼 다시 역주행각입니다 지금부터 존버탐ㅋ	0	0
강동원 깜짝 Live 풀버전 업로드(9:40초부터 재생하세요) [모노튜브]	얼굴에 이영애배우님이 보이져엘프계는 다들 닮나봐	0	0
[MPD직캠] 동방신기 직캠 4K '운명(The Chance of Love)' (TVXQ! FanCam) | @MCOUNTDOWN_2018.3.29	와처음에 유노윤호 춤추는것부터 소름돋음 진짜 장난아니고 레전드가 빈말이 절대절대아니다	0	0
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix)	피아노 겁나 잘생겼네	0	0
[SUB] 크리스마스 케이크 만들기. Making a Christmas cake.	  다 내꺼야 내꺼 이 빵꾸똥꾸야이 집에 있는거 다 내꺼야케이크 내놔	0	0
[IU TV] 장만월에게 물어봐!	환생할때 닭칼국수아니엇나요	0	0
