Unnamed: 0,title,text,label,type,tokenized
8646,5개국어 작업멘트로 꼬셔보기,임한올 그만봐 왜 임한올 그만 보라고난 이미 임한올 그 만 보고있는데,1,2,"['임한', '올', '그만', '봐', '왜', '임한', '올', '그만', '보', '라고', '난', '이미', '임한', '올', '그', '만', '보', '고', '있', '는데']"
7254,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,이걸 노래라고 부르는건가요 이건 예술 그 자체입니다,1,5,"['이걸', '노래', '라고', '부르', '는', '건가요', '이건', '예술', '그', '자체', '입니다']"
6482,♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,웃는 것만으로도 기분이 한결 나아질 때가 있소 우린 그웃음의 힘을 알기에 세상의 모든 빙그레 메이커를응연하오 빙그레 우스,0,0,"['웃', '는', '것', '만', '으로', '도', '기분', '이', '한결', '나아질', '때', '가', '있', '소', '우린', '그', '웃음', '의', '힘', '을', '알', '기', '에', '세상', '의', '모든', '빙그레', '메이커', '를', '응연', '하', '오', '빙그레', '우스']"
7689,[IU] Rain-Drop & Heart(마음) Concert Live Clip (@2017 Tour ‘Palette’),와 진짜 아이유는 목소리가 악기다,1,5,"['와', '진짜', '아이유', '는', '목소리', '가', '악기', '다']"
7940,"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip",난 어쩌다 찬성이의 농민봉기 머리까지 사랑하게 된 걸까,1,5,"['난', '어쩌다', '찬성', '이', '의', '농민', '봉기', '머리', '까지', '사랑', '하', '게', '된', '걸까']"
8525,데이식스(DAY6) - 행복했던 날들이었다(days gone by) 교차편집 (Stage Mix),누가 이별노래를 이렇게 예쁘게 불러누가 이별을 이렇게 이쁘게 추억하냐고누가 이별노래 가사를 이렇게 이쁘게 써,1,4,"['누가', '이별', '노래', '를', '이렇게', '예쁘', '게', '불러', '누가', '이별', '을', '이렇게', '이쁘', '게', '추억', '하', '냐고', '누가', '이별', '노래', '가사', '를', '이렇게', '이쁘', '게', '써']"
3973,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE], 침착맨 잔상 나오는 거 신비롭네 ㅋㅋ,0,0,"['침착', '맨', '잔상', '나오', '는', '거', '신비', '롭', '네', 'ㅋㅋ']"
5176,[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,이 친구 눈 풀린 상태에서 잘생겨보이는 방법을 알고 있구나,0,0,"['이', '친구', '눈', '풀린', '상태', '에서', '잘', '생겨', '보이', '는', '방법', '을', '알', '고', '있', '구나']"
2350,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],우리집 섹시유형준케이 발라당홀라당닉쿤 존잘스윗다리길이무엇,0,0,"['우리', '집', '섹시', '유형', '준', '케이', '발라당', '홀라당', '닉쿤', '존', '잘', '스윗', '다리', '길', '이', '무엇']"
511,마법소녀 광희,난 몰랐죠 다른 집 보려왔다가 내 본진이 있을줄은김기범,0,0,"['난', '몰랐', '죠', '다른', '집', '보', '려', '왔', '다가', '내', '본진', '이', '있', '을', '줄', '은', '김기범']"
7533,[SUB] 10일간의 배부른 챌린지 기록 (쿠키영상 있음),이런 영상들 연예인들이 많이 찍는데 이렇게 편안한데 안지루하고 쭉 보게되는 영상은 이 집밖에 없다만드는 음식들 퀄리티도 남 다르고,1,5,"['이런', '영상', '들', '연예인', '들', '이', '많이', '찍', '는데', '이렇게', '편안', '한', '데', '안지', '루', '하', '고', '쭉', '보', '게', '되', '는', '영상', '은', '이', '집', '밖에', '없', '다', '만드', '는', '음식', '들', '퀄리티', '도', '남', '다르', '고']"
8120,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,이런 실력으로는 세계적인 팝가수밖에 못 돼요,1,5,"['이런', '실력', '으로', '는', '세계', '적', '인', '팝', '가수', '밖에', '못', '돼요']"
3997,[직캠] 백예린(Baek Yerin) - Square,얘는한국에서 활동할레벨이아니야 아깝다ㅏ,0,0,"['얘', '는', '한국', '에서', '활동', '할', '레벨', '이', '아니', '야', '아깝', '다', 'ㅏ']"
7514,[직캠] 백예린(Baek Yerin) - Square,가사가 ㅋㅋㅋㅋ해방감에 어쩔줄모르는 대 초중반의 어디로 튈지 모르는 갬성 ㅋㅋㅋㅋ,1,5,"['가사', '가', 'ㅋㅋ', 'ㅋㅋ', '해방감', '에', '어쩔', '줄', '모르', '는', '대', '초중', '반', '의', '어디', '로', '튈지', '모르', '는', '갬', '성', 'ㅋㅋ', 'ㅋㅋ']"
3810,IU(아이유) - 너의 의미 Concert Live Clip (@ 2018 Tour '이 지금 dlwlrma'),의자 자동으로 돌아가는건줄 알았는데 발로 돌리고있어ㅋㅋㅋㅋ  귀여워ㅋㅋㅋㅜㅜㅜㅜ,0,0,"['의자', '자동', '으로', '돌아가', '는', '건', '줄', '알', '았', '는데', '발', '로', '돌리', '고', '있', '어', 'ㅋㅋ', 'ㅋㅋ', '귀여워', 'ㅋㅋㅋ', 'ㅜㅜㅜㅜ']"
7624,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,이나은이라서 부를 수 있는 노래나는 흥얼거리지도 못하는 노래다,1,5,"['이나은', '이', '라서', '부를', '수', '있', '는', '노래', '나', '는', '흥얼거리', '지', '도', '못하', '는', '노래', '다']"
6528,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],내 나이 십팔살 진정한 으른의 섹시미를 알아버렸다,0,0,"['내', '나이', '십', '팔', '살', '진정한', '으', '른의', '섹', '시미', '를', '알', '아', '버렸', '다']"
7597,드디어 배우고 왔어요! l Let's Dance Together,제일 예쁜 예슬언니가 이쁜이들이라고 부르는거 너무 기분좋은것,1,5,"['제일', '예쁜', '예', '슬', '언니', '가', '이쁜', '이', '들', '이', '라고', '부르', '는', '거', '너무', '기분', '좋', '은', '것']"
8306,[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,아이 엄마 저 친구는 왜 이름이 장미에요엄마 그건 저 아이엄마가 장미를 좋아해서 그래아이 그럼 제 이름은요엄마 좋은 질문이야 서수진흑발여신레드립겁나찰떡아,1,5,"['아이', '엄마', '저', '친구', '는', '왜', '이름', '이', '장미', '에', '요', '엄마', '그건', '저', '아이', '엄마', '가', '장미', '를', '좋아해서', '그래', '아이', '그럼', '제', '이름', '은', '요', '엄마', '좋', '은', '질문', '이', '야', '서수진', '흑발', '여신', '레', '드립', '겁나', '찰떡', '아']"
8479,크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,물은 좋겠다 오빠의 칠십퍼센트 라서,1,5,"['물', '은', '좋', '겠', '다', '오빠', '의', '칠', '십', '퍼센트', '라서']"
3272,[故 김광석 22주기 헌정영상] 잊어야 한다는 마음으로 – 아이유,그 머리삔과 구슬들이 담고있는 우리는 몰랐던 의미들을 알게되었지만 가장 소중한 것은 그녀가 가지고있는 예쁜 마음,0,0,"['그', '머리', '삔', '과', '구슬', '들', '이', '담', '고', '있', '는', '우리', '는', '몰랐', '던', '의미', '들', '을', '알', '게', '되', '었', '지만', '가장', '소중', '한', '것', '은', '그녀', '가', '가지', '고', '있', '는', '예쁜', '마음']"
7881,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),다들 마음에 변백현 한 번씩은 품어 봤잖아,1,5,"['다', '들', '마음', '에', '변백현', '한', '번', '씩', '은', '품', '어', '봤', '잖아']"
7362,2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),이게 개콘보다 훨 웃기네  입꼬리가 안내려온다,1,5,"['이게', '개콘', '보다', '훨', '웃기', '네', '입꼬리', '가', '안', '내려온다']"
3146,080127소녀시대 Kissing You인기가요 고화질,년 전이면 나 초 때야 헐소시가 토토가 같은 프로그램 나올 때가 올까봐 무섭다ㅠㅠ 막 제시카 섭외하려고 애쓰고 그러겠지ㅠㅠ,0,0,"['년', '전', '이', '면', '나', '초', '때', '야', '헐', '소시', '가', '토토', '가', '같', '은', '프로그램', '나올', '때', '가', '올까봐', '무섭', '다', 'ㅠㅠ', '막', '제시카', '섭외', '하', '려고', '애쓰', '고', '그러', '겠', '지', 'ㅠㅠ']"
8284,[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,차은우는 좋겟다 차은우 맨날봐서,1,5,"['차', '은우', '는', '좋', '겟', '다', '차', '은', '우', '맨날', '봐서']"
7659,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],우영이는 볼때마다 친구이상 연인이하 남사친 느낌남ㅋㅋㅋ 주변에서 사귀냐고 자주 오해하는데 내가 손사래치면서 아니라고 하면 미묘한 눈으로 날 쳐다볼거같음,1,5,"['우영', '이', '는', '볼', '때', '마다', '친구', '이상', '연인', '이', '하', '남사', '친', '느낌', '남', 'ㅋㅋㅋ', '주변', '에서', '사귀', '냐고', '자주', '오해', '하', '는데', '내', '가', '손사래', '치', '면서', '아니', '라고', '하', '면', '미묘', '한', '눈', '으로', '날', '쳐다볼', '거', '같', '음']"
7219,우리집 준호,안녕하세요 투피엠 준호입니다 제 집 주소를 까먹었는데 알려주실 수 있나요 내공 백입니다,1,5,"['안녕', '하', '세요', '투', '피엠', '준호', '입니다', '제', '집', '주소', '를', '까먹', '었', '는데', '알려', '주', '실', '수', '있', '나요', '내공', '백', '입니다']"
8464,[BEAST] Good Luck @ popular song Inkigayo 140622,양요섭 라이브 지리네 진짜 흔들림 없는게 에이스 침대 모델해도될듯 ㅠ,1,5,"['양요섭', '라이브', '지리', '네', '진짜', '흔들림', '없', '는', '게', '에이스', '침대', '모델', '해도', '될', '듯', 'ㅠ']"
1896,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE], 춤추는거 잔상남는효과 개열받네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,"['춤추', '는', '거', '잔상', '남', '는', '효과', '개열', '받', '네', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋ']"
8578,사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],언니 좋아하는 신 있나요? 저는 당신,1,1,"['언니', '좋', '아', '하', '는', '신', '있', '나요', '?', '저', '는', '당신']"
7240,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],강아지가 이 노래듣고 한국어 땠습니다 감사합니다,1,5,"['강아지', '가', '이', '노래', '듣', '고', '한국어', '땠', '습니다', '감사', '합니다']"
2332,BTOB (비투비) - MOVIE [Music Bank / 2017.06.30],이창섭ㅋㅋㅋㅋㅋㅋ 원샷 잡힐 때도 웃긴데  구석탱이에서 혼자 열일하는 거 조그만하게 잡힐 때가 더 웃겨 혼자서 최선을 다하고 있구나 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,"['이창섭', 'ㅋㅋㅋ', 'ㅋㅋㅋ', '원샷', '잡힐', '때', '도', '웃긴데', '구석탱이', '에서', '혼자', '열일', '하', '는', '거', '조그만', '하', '게', '잡힐', '때', '가', '더', '웃겨', '혼자', '서', '최선', '을', '다', '하', '고', '있', '구나', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋ']"
7113,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],용안애서 비치난다하고풍거 삭다해라매일이론 덕후마음주접이라 할지라도,1,2,"['용안', '애서', '비치', '난다', '하', '고', '풍거', '삭', '다', '해라', '매일', '이론', '덕', '후', '마음', '주접', '이', '라', '할지라도']"
8285,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,세로직캠 저화질이라 아쉬웠는데 이거 개쩌네 아니진짜 볼수록 진짜 이쁨 스타일링도 재작년까진 촌스러웠는데 지금은 세련됐네 노래도 처음 들었을땐 좀 아쉬웠는데 중독되버림,1,5,"['세', '로직', '캠', '저화', '질', '이', '라', '아쉬웠', '는데', '이거', '개', '쩌', '네', '아니', '진짜', '볼수록', '진짜', '이쁨', '스타일링', '도', '재작년', '까진', '촌', '스러웠', '는데', '지금', '은', '세련', '됐', '네', '노래', '도', '처음', '들', '었', '을', '땐', '좀', '아쉬웠', '는데', '중독', '되', '버림']"
8514,사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],이 언니는 볼 때마다 벽이 있는 느낌 완벽,1,1,"['이', '언니', '는', '볼', '때', '마다', '벽', '이', '있', '는', '느낌', '완벽']"
3889,유노윤호 “창민아 생일 축하한다!!!!!”,저렇게 말하고나서 진지하고 멋있게 춤추니까 더 웃김ㅜㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,"['저렇게', '말', '하', '고', '나', '서', '진지', '하', '고', '멋있', '게', '춤추', '니까', '더', '웃', '김', 'ㅜㅠ', 'ㅠㅠ', 'ㅠㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ']"
8448,[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,손에 쥔 모래가 손가락사이로 서서히 빠져나가는 듯한 목소리다,1,5,"['손', '에', '쥔', '모래', '가', '손가락', '사이', '로', '서서히', '빠져나가', '는', '듯', '한', '목소리', '다']"
4291,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),하대체 이걸 몇번을 돌려보는거야 ㄹㅇ로 아침점심저녁 꼬박꼬박 챙겨보고있음이래서야 원 한올님을 안좋아할수가 없잖아휴,0,0,"['하', '대체', '이걸', '몇', '번', '을', '돌려보', '는', '거', '야', 'ㄹ', 'ㅇ로', '아침', '점심', '저녁', '꼬박꼬박', '챙겨', '보', '고', '있', '음', '이래서', '야', '원', '한올', '님', '을', '안', '좋아할', '수', '가', '없', '잖', '아휴']"
8224,오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],유아는 누구를 닮지 않은 유일한 페이스인게 진짜 큰 장점인듯 내가 처음보는 유형의 미인 예능에서 많이 본것도 아닌데 얼굴만 봐도 아 얘하는 얼굴,1,5,"['유아', '는', '누구', '를', '닮', '지', '않', '은', '유일', '한', '페이스', '인', '게', '진짜', '큰', '장점', '인', '듯', '내', '가', '처음', '보', '는', '유형', '의', '미인', '예능', '에서', '많이', '본', '것', '도', '아닌데', '얼굴', '만', '봐도', '아', '얘', '하', '는', '얼굴']"
4042,180930 아이유(IU) - 너랑 나 (You & I) [삼성카드홀가분마켓] 4K 직캠 by 비몽,진짜 원래부터 알고는 있었지만 진짜 하얗다,0,0,"['진짜', '원래', '부터', '알', '고는', '있', '었', '지만', '진짜', '하얗', '다']"
6979,이지금의 ASMR (IU's 10th Anniversary Gift),아이유 에이에셈알은 다른 에셈알과 달리 그냥 얇고 가는 목소리로 속삭이는 게 아니라 진성과 속삭이는 가성 사이를 아슬아슬 넘나드는 떨림이 있어서 특히 더 좋아요,0,0,"['아이유', '에이', '에', '셈', '알', '은', '다른', '에', '셈', '알', '과', '달리', '그냥', '얇', '고', '가', '는', '목소리', '로', '속삭이', '는', '게', '아니', '라', '진', '성과', '속삭이', '는', '가성', '사이', '를', '아슬아슬', '넘나드', '는', '떨림', '이', '있', '어서', '특히', '더', '좋', '아요']"
7963,악플을 읽은 반응은??ㅋㅋㅋㅋ쎄다 After reading my bad comments...,솔라보고 노래를 못한댘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  최고의 개그다,1,5,"['솔라', '보고', '노래', '를', '못한', '댘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '최고', '의', '개그', '다']"
8571,♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,이게 바로 빙그레우스가 나온 이유인가요세상에 웃음을 전파하기위해찬양하라 빙그레메이커,1,5,"['이게', '바로', '빙그레', '우스', '가', '나온', '이유', '인가요', '세상', '에', '웃음', '을', '전파', '하', '기', '위해', '찬양', '하', '라', '빙그레', '메이커']"
8570,[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,아니 진짜 어떻게 이름까지 서수진일수가 있지 김수진도 아니고 박수진도 아니고 서수진이래 이름부터 아이돌이다 진심,1,5,"['아니', '진짜', '어떻게', '이름', '까지', '서수진', '일', '수', '가', '있', '지', '김수진', '도', '아니', '고', '박수진', '도', '아니', '고', '서수진', '이래', '이름', '부터', '아이돌', '이', '다', '진심']"
6645,슈퍼주니어_데빌_댓글모음,이미 댓글모음으로 편집이 된 영상을 보면서 동시에 그 아래에 달린 댓글을 또 읽고있는 내가 너무 얼척없다,0,0,"['이미', '댓글', '모음', '으로', '편집', '이', '된', '영상', '을', '보', '면서', '동시', '에', '그', '아래', '에', '달린', '댓글', '을', '또', '읽', '고', '있', '는', '내', '가', '너무', '얼척', '없', '다']"
2238,제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,ㅋㅋㅋ역시 여자들은 잔근육을 좋아하는게 아니었어 근육질인 남자를 볼기회가 많지는 않았던거야ㅋㅋ,0,0,"['ㅋㅋㅋ', '역시', '여자', '들', '은', '잔', '근육', '을', '좋아하', '는', '게', '아니', '었', '어', '근육질', '인', '남자', '를', '볼', '기회', '가', '많', '지', '는', '않', '았', '던', '거', '야', 'ㅋㅋ']"
739,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],음색 도랐나뭔데 님하 진짜 이실력에 무슨 서예대임버클리가줘,0,0,"['음색', '도', '랐나뭔데', '님', '하', '진짜', '이', '실력', '에', '무슨', '서예', '대임', '버클리', '가', '줘']"
6737,겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,한예슬 엄청 조용할 줄 알았는데 아니였엌ㅋㅋㅋ 잔망미 좀 봐 레오랑 너무 잘 어울려 매일 같이 있었으면 ㅋㅋ,0,0,"['한예슬', '엄청', '조용', '할', '줄', '알', '았', '는데', '아니', '였', '엌ㅋㅋㅋ', '잔망', '미', '좀', '봐', '레오', '랑', '너무', '잘', '어울려', '매일', '같이', '있', '었', '으면', 'ㅋㅋ']"
8390,크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,달째 여기서 살고 있어요이웃 주민 계신가요,1,5,"['달째', '여기', '서', '살', '고', '있', '어요', '이웃', '주민', '계신', '가요']"
7629,[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,이때까지의 엠투 입덕직캠중 얼굴 몸매 조명 배경 의상 필터 화질 화질은 차은우 얼굴때문에 향상 된거 같음 전부 레전드 ,1,5,"['이때', '까지', '의', '엠', '투', '입', '덕', '직', '캠', '중', '얼굴', '몸매', '조명', '배경', '의상', '필터', '화질', '화질', '은', '차', '은우', '얼굴', '때문', '에', '향상', '된', '거', '같', '음', '전부', '레전드']"
7554,제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,그냥 내 남자친구였으면 좋겠어 그냥 그래,1,5,"['그냥', '내', '남자', '친구', '였', '으면', '좋', '겠', '어', '그냥', '그래']"
6198,데이식스(DAY6) - Sweet Chaos 교차편집 (Stage Mix), 헐 타팬인데 바뀌어 까지 너무너무귀여워요 어떡해,0,0,"['헐', '타', '팬', '인데', '바뀌', '어', '까지', '너무너무', '귀여워', '요', '어떡', '해']"
1094,[IU] dlwlrma(이지금) & Jam Jam(잼잼) Concert Live Clip (@ 2017 Tour ‘Palette’),이지은인데 뭐가 안 좋냐만은 잼잼은 진짜 너무 멋있어,0,0,"['이지은', '인데', '뭐', '가', '안', '좋', '냐', '만', '은', '잼', '잼', '은', '진짜', '너무', '멋있', '어']"
1654,강동원 깜짝 Live 풀버전 업로드(9:40초부터 재생하세요) [모노튜브],이게 바로 생태계교란종의 미모,0,0,"['이게', '바로', '생태', '계교', '란', '종', '의', '미모']"
7439,첫 라이브✨,신 신세경세 귄카경 사랑해,1,5,"['신', '신세경', '세', '귄', '카', '경', '사랑', '해']"
7964,WINNER - ‘REALLY REALLY’ 0409 SBS Inkigayo,아니김진우헐아니 진짜아니 진짜와 아니 김진우 진짜아니 진짜 아니 와와,1,4,"['아니', '김진우', '헐', '아니', '진짜', '아니', '진짜', '와', '아니', '김진우', '진짜', '아니', '진짜', '아니', '와와']"
7688,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),김동준 노래 그만불러그게뭔데김동준 노래 그만부르라고그게 어떻게 하는건데,1,4,"['김동준', '노래', '그만', '불러', '그게', '뭔데', '김동준', '노래', '그만', '부르', '라고', '그게', '어떻게', '하', '는', '건데']"
8157,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],언니 치과에서 일 하세요 언니만 보면 입이 안 다물어져,1,5,"['언니', '치과', '에서', '일', '하', '세요', '언니', '만', '보', '면', '입', '이', '안', '다물', '어', '져']"
5797,[100만 구독자 이벤트] 신세경의 Cook & Talk - 첫 번째 이야기 (설명란 꼭 보세요!),설명란에 요리 재료와 방법까지 간단하게 적어놓으셨네요꼼꼼하게 진심으로 소통하는 세경씨,0,0,"['설명', '란', '에', '요리', '재료', '와', '방법', '까지', '간단', '하', '게', '적', '어', '놓', '으셨', '네요', '꼼꼼', '하', '게', '진심', '으로', '소통', '하', '는', '세경', '씨']"
8118,[IU CLIP] '사랑이 잘' LIVE with 오혁,야 이거뭐냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ영상편집 기술이 최초로 나오고일 후에 만든 뮤비냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 게다가 귀엽고 노래도 잘불러ㅋㅋㅋㅋㅋ,1,5,"['야', '이거', '뭐', '냐', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋ', 'ㄱ', '영상', '편집', '기술', '이', '최초', '로', '나오', '고', '일', '후', '에', '만든', '뮤', '비', '냐', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '게다가', '귀엽', '고', '노래', '도', '잘', '불러', 'ㅋㅋㅋ', 'ㅋㅋ']"
8096,우리집 준호,준호야 군대라니말도안돼 박진영이 군대 대신 가라,1,5,"['준호', '야', '군대', '라니', '말', '도', '안', '돼', '박진영', '이', '군대', '대신', '가', '라']"
2460,돈 나오는 케이크를 본 부모님의 반응은?? What is the reaction of parents who saw the cake with the money??,당신은 지금 밑으로 내리며 한국어를  찾고있다,0,0,"['당신', '은', '지금', '밑', '으로', '내리', '며', '한국어', '를', '찾', '고', '있', '다']"
5349,[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126, 아니 다른건다참아도 이 마이크건내면서 짓는 표정이 ㅅㅂ참으려해도 참아지지가 않앜ㅋㄱㄱㄱㄱㄱㄱㄱㄱㅋㄱㄱㄱㄱㄱㄱㄱㄱㅋㄱㄱㄱㄱ,0,0,"['아니', '다른', '건', '다', '참', '아도', '이', '마이크', '건내', '면서', '짓', '는', '표정', '이', 'ㅅ', 'ㅂ', '참으', '려', '해도', '참', '아', '지', '지', '가', '않', '앜ㅋㄱㄱㄱㄱㄱㄱㄱㄱㅋㄱㄱㄱㄱㄱㄱㄱㄱㅋㄱㄱㄱㄱ']"
1232,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],진짜 거지같은 일 터져서 기분 ㅈ같을때 이거 보면 스스로도 이해가 안가지만 진짜 괜찮아짐 왠지는 모르겠는데 ㅅㅂ 저 인간들도 지 잘못 아니라는데 내 잘못이라고 있겠냐 싶은,0,0,"['진짜', '거지', '같', '은', '일', '터져서', '기분', 'ㅈ', '같', '을', '때', '이거', '보', '면', '스스로', '도', '이해', '가', '안', '가', '지만', '진짜', '괜찮', '아', '짐', '왠지', '는', '모르', '겠', '는데', 'ㅅ', 'ㅂ', '저', '인간', '들', '도', '지', '잘못', '아니', '라는데', '내', '잘못', '이', '라고', '있', '겠', '냐', '싶', '은']"
1158,♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,내가 진짜 광고를 검색해서 올줄은 몰랐다 ,0,0,"['내', '가', '진짜', '광고', '를', '검색', '해서', '올', '줄', '은', '몰랐', '다']"
8381,[직캠] 백예린(Baek Yerin) - Square,박진영 일해라 아무런 홍보 없이 입소문만으로 만뷰를 찍었는데 뭐하는거야,1,5,"['박진영', '일', '해라', '아무런', '홍보', '없이', '입소문', '만', '으로', '만', '뷰', '를', '찍', '었', '는데', '뭐', '하', '는', '거', '야']"
7901,데이식스(DAY6) - Sweet Chaos 교차편집 (Stage Mix), 씨발김원필오빠의 얼굴은 세계에서 보호해줘야 합니다 그는 세계의 모든 여자들을 미치게 만들었습니다,1,5,"['씨발', '김원필', '오빠', '의', '얼굴', '은', '세계', '에서', '보호', '해', '줘야', '합니다', '그', '는', '세계', '의', '모든', '여자', '들', '을', '미치', '게', '만들', '었', '습니다']"
8584,5개국어 작업멘트로 꼬셔보기,어 뭐야 언어 천재 목소리 천재 얼굴 천재 그냥 천재 임한올 아니야,1,5,"['어', '뭐', '야', '언어', '천재', '목소리', '천재', '얼굴', '천재', '그냥', '천재', '임한', '올', '아니', '야']"
7572,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,오늘 경마가 모두 취소되었다네요 이나은씨 보고 말이 안 나와서,1,2,"['오늘', '경마', '가', '모두', '취소', '되', '었', '다네요', '이나은', '씨', '보', '고', '말', '이', '안', '나와서']"
8106,2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),맨날 볼때마다 누구 따라 가지 존나 고민하면서 피식피식 혼자서 쪼갬 ㅋㅌㅌㅋㅌㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅌㅋ,1,5,"['맨날', '볼', '때', '마다', '누구', '따라', '가지', '존나', '고민', '하', '면서', '피식피식', '혼자', '서', '쪼', '갬', 'ㅋ', 'ㅌㅌ', 'ㅋ', 'ㅌㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅌㅋ']"
