,title,text,label,type
4877,[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,일전만 해도 만회였는데 지금 만회임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아디다스수빈한테 진심인 사람들이 너무나도 많다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4878,유키스(U-KISS)_어리지않아(Not young)_교차편집(stage mix),수현여기선 완전 수현자나이라는 뜻,0,0
4879,"[Comeback Stage] 2PM - I'm your man, 투피엠 - 아임 유어 맨, Music Core 20140913",지금보니까 키작고 마른 재범이가 나간게 신의 한수네 투피엠 최고다수트핏 오진다진짜,0,0
4880,[SUB] 그저 빵 만드는 일상 My daily life of bread-making, 왜 나 안깨우고 빵만들어서 먹은거야 내가 빵을 얼마나 좋아하는데 세경씨 그렇게 안봤는데 정말 무서운 사람이네,0,0
4881,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),이 영상으로 뮤지컬 시카고를 알게되었다,0,0
4882,빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),저때 별빛들 최인덕씨가 제일 부러웠자나여 맨날 빅스가 불러줘서,0,0
4883,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],난 옥택연이 정선에서 밥지을때도 그냥 그런가보다 했는데 우리엄마가 먼저 저런사위 있으면 좋겠다고 찜했음ㅋㅋㅋㅋㅋ 역시 울엄마 남자보는 눈에서도 살 짬바 나오시는것임,0,0
4884,GD&TOP_0130_SBS Inkigayo_집에 가지마(Don't Leave),여기까지 검색해서 욕하러온 사람들 솔직히 너네도 들으면서 박자타고 있잖아,0,0
4885,[IU] 'eight' Acoustic Ver. Live Clip,유튜브 좀 지정 국가 댓글만 볼 수 있게 해조라 ㅠㅠㅠㅠㅠ 한국인들과 같이 즐기고 싶어 한국 댓 보이지도 않어,0,0
4886,우리집 준호,아 제목부터 댓글 주접파티에 드립치는거 ㅈㄴ 웃겨 뒤지겠네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4887,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),케이팝 알리는 전설의 시작,0,0
4888,오마이걸(OH MY GIRL) - Dolphin(돌핀) # 교차편집(Stage mix) KPOP 무대영상 [1440P],다른 타아이돌들은 무대랑 현실 갭차이 쩌는거 같은데 옴걸은 현실이랑 무대 갭차이 뭔가 비슷한거 같은거 나뿐인가 뭔가 무대에서 효정언니는 진지하려해도 진지하지 못 한것처럼,0,0
4889,[IU TV] 장만월에게 물어봐!,와 진짜 편집이랑 기획이 정말 기똥차다 만월사장님 삼도천에서 인터뷰 한다고 와주셔서 감사해요 내맘에 쏙 들어,0,0
4890,[무한도전] NO MERCI 댄스 매력 폭격기 댄싱킹 재석 (으쓱) ᕕ(ᐛ)ᕗ (으쓱) 몸짓 한 번이면 EXO 세 명 깔고(?) 간다?!,와 근데 다시봐도 유재석 춤 잘 춘다,0,0
4891,"[IU] Blueming Live Clip (2019 IU Tour Concert 'Love, poem')",와 라이브 레전드  떼창 레전드 ㄷㄷ,0,0
4892,10.02.21. ZE:A Mazeltov, 가사도 먼소린지 모르겠는데 선글낀분 춤이 너무웃김ㅋㅋㅎㅌㄹㄹㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4893,아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE,와 라이브 레전드  떼창 레전드 ㄷㄷ,0,0
4894,[IU TV] 범인은 이 안에 있어!,여기도  외국인들의 습격을 받았군 ,0,0
4895,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],새삼 멤버구성 잘해놨네 존잘 섹시 큐티 청순 다 있네 ㅋㅋ,0,0
4896,투피엠_핸즈업_댓글모음, 이 남자 나 또 미치게하네,0,0
4897,유희열의 스케치북 - 비스트 데뷔초 ＇Mystery＇ 춤추고 나서 민망함에 어쩔줄 몰라.20160722,험난한 가요계를 어떻게 살아왔을깤ㅋㅋㅋㅋㅋㅋㅋㅋ개웃겨진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4898,"[IU] Blueming Live Clip (2019 IU Tour Concert 'Love, poem')",대한민국에서 아이유란 존재는 너무 소중하다,0,0
4899,[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,진짜 백예린은 목소리가 악기다 악기,0,0
4900,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),임한올은한번 잡히면 빠져 나올 수 없는 올가미 같은 매력을 가졌다,0,0
4901,아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE,대한민국에서 아이유란 존재는 너무 소중하다,0,0
4902,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],어떻게 명이 하나같이 다 얼굴이며 체격이며 섹시나른미며빠지는게 없냐,0,0
4903,♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,광고 겁나 잘만들었다광고 끝까지 본건 처음입니다첫충전원 같은 광고 보다가 이런광고 보니깐감동이네요,0,0
4904,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),영어 가사헝가리어 발음 적어주시면 바로 추가하려고 합니다오타 지적 환영 ,0,0
4905,[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,저 내가날모르는것처럼 라이브 진짜 듣고싶은데 ㅠ,0,0
4906,제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,다들 황찬섭 씨에게 환호할 때 난 조용히 김원진 씨를 응원한다,0,0
4907,우리집 준호,그냥사랑하는사이로 입덕,0,0
4908,[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun, 저 고개 돌리는 안무 볼때마다 내 정신머리가 돌아버릴 거 같음  안무가 소비자의 니즈를 정확히 파악했다 저 절제된 표정으로 상모돌리기 하니까 미치겠네,0,0
4909,[MPD직캠] 동방신기 직캠 4K '운명(The Chance of Love)' (TVXQ! FanCam) | @MCOUNTDOWN_2018.3.29,와 수트광고임ㅋㅋㅋ,0,0
4910,지디앤탑_집에가지마_댓글모음,지디가 가오잡는것도 좋은데 저런 잔망떠는것도 너무좋다 저때가 그립군,0,0
4911,마법소녀 광희,기범아 여기서 뭐해 제목이 마법소녀 광희라서 광희 보러 들어온건데 내 본진이 딱 나오네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4912,최강창민 170516 서울경찰홍보단 Dance Medley,훈련소 조교때 최강창민 박유천 동해 최시원 다 봤었는데 화면빨은 모르겠고 실물 ㄹㅇ 최강창민 아무도 못따라옴,0,0
4913,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),분명 같은 사람인데 모든 파트가 같이 부르는 부분에서 각 파트마다 다른 목소리가 들려서 소름이다 이정도면 천재 아닙니까ㅠㅠㅠㅠ,0,0
4914,우리집 준호,요즘 남돌들은 센 화장에 가슴골 다보이는 꼭 정장입고 하기슨가 하네슨가 입어도 안 섹시해보이던디 얘네는 남친룩을 입고 노출 안 해도 저리 섹시허냐,0,0
4915,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],자 월에 왔다 손,0,0
4916,[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,왜 인기가 많은지 이해된다,0,0
4917,비스트(BEAST)_숨(Breath)_교차편집(stage mix),솔직히 윤두준은 만인의 이상형이었지,0,0
4918,요청이 정말 많았던 speechless 커버시도! speechless cover!,역시 가수는 가수인 이유가 있다 무반주인데도 이렇게 소리가 풍성할 수 있나요 ㅠㅠ 넘 좋아,0,0
4919,겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,와 힙하게 꾸민것도 이쁜데 분초에 장면 전환 될때 갈색 머리 진짜 대존예다,0,0
4920,[IU TV] 장만월에게 물어봐!,뭐 이런 개똥같은 경우가 다 있어 한 번 해줄 줄 알았는데,0,0
4921,빅스 (VIXX) - 도원경(桃源境) (Shangri-La) 교차편집,ㅁㅊ 일렁이는 할 때 엔 웃는 거 왜이렇게 설레지,0,0
4922,[IU TV] '삐삐(BBIBBI)' M/V Making,얼굴 이쁘고 실력은 말 할 필요도 없고 인성까지 좋아 싫어할래야 싫어할 수 없는 존재,0,0
4923,"U-Kiss - ManManHaNi, 유키스 - 만만하니, Music Core 20091114",괜히 동호가 센터가 아니었어진짜 확실히 센터감이네,0,0
4924,5개국어 작업멘트로 꼬셔보기,애칭 한올밖에모르는 구독자들이니 탈모단으로 가시죠,0,0
4925,[IU] 'BBIBBI’ ('dlwlrma' Concert Mix Ver.) 스페셜 영상,역시 소속사에서 하는거라서 편집클라스가 오지게 차이가 나버리네,0,0
4926,크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,과 라는 단어가 잘 안 외워지는데 크리스토퍼라고 외우면 되겠네요,0,0
4927,겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,이언니 예쁘다는 말 진짜 좋아하네ㅋㅋㅋㅋ이쁘다는 내용있는 댓글 다 하트 준다ㅋㅋㅋㅋ아근데 진짜 이쁘다,0,0
4928,[100만 구독자 이벤트] 신세경의 Cook & Talk - 두 번째 이야기,안녕하세요 영상에 나온 구독자 천리향입니다사연을 신청했지만 막상 촬영하려니 긴장되고 걱정됬었는데 세경님이 너무 잘 챙겨주셔서 감사했습니다,0,0
4929,12시간동안 갇혀있으면 이렇게 됩니다...What will I do during the 12-hour flight?, 손 모으고 눈은 부어있고 그 상태로 웃으니까 너무 기엽닼ㅋㅋㅋ 애기 공룡같앜ㅋㅋ,0,0
4930,"TVXQ - Mirotic, 동방신기 - 주문, Music Core 20081025",영웅재중 전형적인 비주얼에 실력이 묻힌 케이스,0,0
4931,데이식스(DAY6) - 행복했던 날들이었다(days gone by) 교차편집 (Stage Mix),  내 마약ㅇ임,0,0
4932,[IU TV] 투어를 마친 아이유의 진짜 속마음은?,아이유는 휴가가 있나 쉬는 시간이 있나 의문이 들 정도로 참 활동 많이 한다 ㅠㅠ 팬들은 좋지만 불면증도 있는 사람이라 건강걱정된다규 ㅠㅠㅠㅠㅠㅠ,0,0
4933,"TEEN TOP - Clap, 틴탑 - 박수, Music Core 20100710",와 근데 니엘한테 파트 몰빵된 이유를 알 것 같기도 외모도 튀고 음색도 튀는데 노래도 잘함 거기다 춤도 잘추는데 느낌도 잘 살림 확실히 사람들 이목을 끌어당기는 힘이 너무 쎔ㅋㅋ,0,0
4934,♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,아니 나는 왜 유제품 회사에서 한국 문화사업의 가능성을 느끼는거지몇번을 보고있는건지,0,0
4935,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,여러분 그 디에스피가 또 컴백을 시켜줍니다 ㅠㅠㅍ 에이프릴이 월 일날 여름송으로 컴백합니다 이번에야말로 꼭 위 할 수 있게 도와주세요 데슾한테 동서남북으로 절한다,0,0
4936,[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,와 개이쁘네 진짜 ㅋㅋㅋㅋㅋㅋㅋ 여태컷 직캠많이 봤는데 얼굴은 레전드인듯,0,0
4937,[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,백설공주 흑화한 느낌 전생에 백설공주였던 분 아님,0,0
4938,B1A4_이게 무슨 일이야 (What's Going On by B1A4@Mcountdown 2013.5.9),코디랑 싸웠나  저 잘생긴애들한테 왜 저런옷을,0,0
4939,[IU] 신입사원 이지동의 ASMR,입사 일차가 회사 극비사항을 다 알고있다니 낙하산아닙니까이지동씨 채용비리 조사해야됩니다,0,0
4940,[IU TV] '삐삐(BBIBBI)' M/V Making,진짜 무표정으로 춤추는거 왜이리 귀여운지 모르겠다 이거 찍느라 고생하신 아이유님이랑 피디님들도 수고많이하셨어요,0,0
4941,"[무한도전] (후기) 너무..사-랑스러웠어요..💕 ""BAE BAE""가 부릅니다,, ""빅뱅복사기 재석"" (ღ˘⌣˘ღ)", 지디 웃겨서 자이언티한테 매달리는거 개치인다,0,0
4942,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],비주얼은 년대 미국팝 레전드들같네ㅋㅋㅋㅋㅋㅋㅋ,0,0
4943,[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,심즈캐릭터가 부르는줄 알았는데 진짜 진솔언니였어 세상에 노래 짱좋당ㅎ,0,0
4944,"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9", 장원영 암 쏘 큐리어스 이나은 예쁜게 죄 서수진 세뇨리타 최아린 다섯 번째 계절,0,0
4945,(ENG) 골든디스크 시상식 겟 레디 위드 미 | Golden Disc Awards Get Ready With Me,낯설다고 이상한건 아니야  와  띵언  ㅜㅜ ,0,0
4946,요청이 정말 많았던 speechless 커버시도! speechless cover!,무반주인데 반주가 들리는 착각이 드는건 호흡이 길어서 노래가 끊기지 않기 때문인듯  역시 가수는 가수네요,0,0
4947,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),이젠 하루에 세번은 봐야 마음이 편안해지는 지경에 이르렀다,0,0
4948,제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,와진짜 존나섹시하다,0,0
4949,"[무한도전] (후기) 너무..사-랑스러웠어요..💕 ""BAE BAE""가 부릅니다,, ""빅뱅복사기 재석"" (ღ˘⌣˘ღ)",ㅅㄹ파트때 유재석이 안경벗었다 쓴 이유가 ㅅㄹ따라하려고 안경벗었는데 대사 안보여서 다시쓴거같다고 영어댓글에서 봤응데 ㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4950,은하라비_블라썸_댓글모음,라비 왜 계속 피하는건데 ㅋㅋㅋㅋㅋㅋㅋ비지니스 철저하다,0,0
4951,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],의상도 안무도 화음도 가사도 맞지않아 하다못해 머리숱도 안맞어ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4952,170812 소녀시대 홀리데이 리허설 직캠 SNSD Rehearsal 4K fancam - Holiday (DMZ 평화콘서트) by Spinel,와 이렇게 보니깐 키차이가 확 느껴짐귀엽다,0,0
4953,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),구독한 유튜버 중에 크리에이터 라는 말이젤 잘 어울리는 사람누나가 짱해요 그냥,0,0
4954,"[무한도전] (후기) 너무..사-랑스러웠어요..💕 ""BAE BAE""가 부릅니다,, ""빅뱅복사기 재석"" (ღ˘⌣˘ღ)",진짜 이거 몇년전에 본방으로 보면서 웃겨서 눈물흘리면서 봤는데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4955,First Vlog. Furniture Shopping Is Not Easy (ft. My YouTube Room🪑),년동안 한결같이 제 최애연예인이에요 인스타에 이어서 유투브까지 해주셔서 감사하고 이렇게 조용히 오랜시간동안 응원하는팬이있다는것도 알아주세요 ,0,0
4956,10.02.21. ZE:A Mazeltov,그대가 나에게 아주작은 힘이라도 됐으면 좋겠어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대부분 그 반대아님 내가너에게 작은 힘이라도 됐으면 좋겠어 라고 해야되는딬ㅋㅋㅋ,0,0
4957,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),황광희는 뭐가 그렇게 즐거운거임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4958,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),신인상 받고 바로 대상받은 개간지 아이돌 엑소,0,0
4959,살면서 정말 최악의 고통을 맛봄......사랑니실사주의,와 찍는 분이 문별이라니,0,0
4960,유키스(U-KISS)_어리지않아(Not young)_교차편집(stage mix),수현는 어려보이지 않는대 ㅋㅋㅋㅋㅋㅋㅋ아놔 우리 수현 나잇대에선 동안이라고 ㅋㅋㅋㅋㅋ,0,0
4961,180930 아이유(IU) 좋은날 + 너랑나 + 금요일에만나요 + 너의의미 [삼성카드홀가분마켓] 4K 직캠 by 비몽,코디님 절받으세요 어디계신지 몰라서 동서남북 차례로 절하겠습니다 ,0,0
4962,요청이 정말 많았던 speechless 커버시도! speechless cover!,팬도 아니고 그냥 구독자 인데 마이크 잡고 하시는것도 아니신데 ㄷㄷ 장난아니시네요ㅜㅜ 미쵸 개조아 지나가는길에 귀정화하고갑니다,0,0
4963,"[IU] Blueming Live Clip (2019 IU Tour Concert 'Love, poem')",진짜 나만 음원보다 라이브가 더 좋다고 생각하나,0,0
4964,[IU] Palette (팔레트) Acoustic Ver. (Feat. UAENA),겉으론 다 웃고있지만 지금 이 자리까지 오는게 얼마나 힘들었을까 또 얼마나 열심히 활동했는지 다 느껴진다 울컥하네 ,0,0
4965,우리집 준호,준호매력 착한 얼굴에 그렇지 못한 옆통 깔끔한 춤선과 목소리 무대장인 세쿠시한 눈빛,0,0
4966,아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE,진짜 나만 음원보다 라이브가 더 좋다고 생각하나,0,0
4967,"191116 아이유(IU) - 미리 메리크리스마스 (Merry Christmas in Advance) 직캠 @ Love, Poem 부산 콘서트 앵앵콜 [4K 멀티캠]",음원하고 비교해보면 목소리창법 암튼 많이 바꼈다난 지금이 더 좋은듯 다시 녹음해서 나왔으면,0,0
4968,[IU TV] 장만월에게 물어봐!,질문들이 장난질이라 재밌는 컨셉으로 찍은 것 같아ㅋㅋㅋㅋ 배우 이지은 편은 진지할 것 같은 느낌이ㅋㅋ 아 너무 센스있었다 진짜ㅋㅋㅋㅋㅋ,0,0
4969,[IU TV] 'dlwlrma.' Concert - Taipei Ep.1,와 브금을 본인 곡으로만 채웠는데 전혀 위화감 없네ㅋㅋ곡부자 인정,0,0
4970,"[HOT] BTOB(비투비) - MOVIE, Show Music core 20170325",임현식 토르프니엘 레옹이민혁 사도정일훈 잭스페로우,0,0
4971,지디앤탑_집에가지마_댓글모음,집에가지마 무대들 보면서 처음으로 장래희망을 댄서로 바꿔볼까 생각해봤는데,0,0
4972,[IU TV] HAPPY IU DAY (With. 유애나),와 좀 속상하셨겠당 안타까웡 더 많은 분들이 계셨으면 좋았을텐데ㅠㅜ 언니 팬 엄청 많은데,0,0
4973,[IU TV] 아이유 분노의 쇼핑,이담 이놈들 장사할 생각이 없네아티스트가 직접 언급했는데도 하루가 지났는데 구매불가 그대로네 ㅋㅋㅋㅋ피드백 반영이 겁나 느리구먼,0,0
4974,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!), 낫 길티 하는데 목소리 살짝 갈라지는거랑 표정이랑 그냥 너무 소름,0,0
4975,[IU] 'Blueming' 응원법,일부러 응원법처럼 할려고 음 안맞춘 우런니 넘 귀여워 미쳐ㅠㅠㅠㅠㅠ,0,0
4976,2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),염소꽃당신이 제일 섹시해아주 그냥 섹시꽃이야 당신,0,0
4977,데이식스(DAY6) - Sweet Chaos 교차편집 (Stage Mix), 미쳤냐고 여기서 진도를 나갈 수가없잖아 분짜리를 시간동안 붙잡고있는게 말이냐고,0,0
4978,080127소녀시대 Kissing You인기가요 고화질,진짜 여자여도 소녀시대 사랑한다 증말로,0,0
4979,[IU TV] 분노의 먹방 in 타이베이,오늘 아이유티비가 레전드인게 킬링포인트가 너무 많음 아이유의 귀여운 몰래카메라 소동 먹방의 신 강림 말랑말랑 볼따구는 덤 중국어 컨닝페이퍼 ㅋㅋㅋㅋ귀여워서 사망,0,0
4980,[故 김광석 22주기 헌정영상] 잊어야 한다는 마음으로 – 아이유,앨범 전량폐기라는 막대한 손실에도 불구하고 들려드리지 못 해 죄송하다고만 했던 아이유가 김광석님을 얼마나 사랑하고 존경하는지 많이 깨달았습니다 오래 노래해 주세요,0,0
4981,[IU] 'Blueming' 응원법,왼쪽분이 열심히 하네요 오른쪽분이 제일 못하고,0,0
4982,[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,뭐야 파랑셔츠가 최곤줄 알았는데 최종보스 따로 있었네 파랑과 빨강이라니 애국심 차오르게 해주는 순간 군대 때문에 울고 싶다,0,0
4983,[IU] dlwlrma(이지금) & Jam Jam(잼잼) Concert Live Clip (@ 2017 Tour ‘Palette’),뭐랄까 공주가 무지개 토끼를 쫓아서 숲속을 갔다가 마녀에게 잡혔다라는 이야기가 있다면 공주는 아이유고 토끼랑 마녀도 아이유였다는 느낌 암튼 아이유 하세요,0,0
4984,사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],인생은 와 사이 래요와 사이,0,0
4985,The Beatles - Hey Jude (cover by 최진솔),진시황은 영생을 바랄 게 아니라 진솔님 노래를 들었어야 했다 그랬다면 영생 웅앵웅은 자동으로 따라왔을텐데,0,0
4986,한예슬의 일상 메이크업은? | Daily Makeup,와 졸라 매력적이다여잔데 사랑에 빠질꺼같음,0,0
4987,[IU TV] 이게 공연이지C,지은이 텐션이 올라갈 때 아이유팀의 가장 큰 업무는 지은이랑 놀아주는거 ㅋㅋㅋㅋ,0,0
4988,10.02.21. ZE:A Mazeltov,국가에서 마약한 유일한 허락,0,0
4989,마법소녀 광희,기광이랑 키는 좋겠다 흑역사 다 광희가 흡수해서,0,0
4990,SS501(더블에스오공일)_Love Like This(네게로)_교차편집(stage mix),유명한건 암욜맨이지만 명곡은 럽라잌디스임,0,0
4991,(ENG) 한예슬 타투 의미는? | Meaning Of My Tattoo,언니 어떻게  어떻게 손가락 타투가 그렇게 아직 선명하고  번지지 않았어요 엄청나게 귀여워요 네버  ㅠㅠ,0,0
4992,[직캠] 백예린(Baek Yerin) - Square,백예린이 음원안내겠다고 하면서 했던 말들이 이제뭔지 알겠다 다시 여기로 돌아왔네ㅎㅎㅎ,0,0
4993,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),진짜 고딩때 엑소 겁나 핫했는데 진심 ㅋㅋㅋ 엑소하면 으르렁임 레알,0,0
4994,유키스(U-KISS)_어리지않아(Not young)_교차편집(stage mix),상큼하게 어리지않다고하더니 갑자기 만만하냐 시끄럽다  그러냐ㅜ,0,0
4995,Believer - Imagine Dragons (cover by jinsoulcoe)[4K],그거 알아 인생은 멀리서 보면 희극 가까이서 보면 비극이라는데 언니 목소리는,0,0
4996,[IU] 'Blueming' 응원법,아이유 팬은 아닌데 아이유는 진짜 팬들 아끼는 거 같아서 보기 좋다,0,0
4997,EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),근데 왜 하나둘씩 다 모자를 날림 처음엔 분명 몇명 쓰고 있었는데 엔딩 때 아무도 없어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
4998,[IU] 'BBIBBI’ ('dlwlrma' Concert Mix Ver.) 스페셜 영상,어느 가수가 이렇게 무대 믹스버전을 유튜브 공식 계정에서 올려주나요ㅠㅠ 이지은 최고다,0,0
4999,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),아무래도 작곡가랑 작사가랑 안친한것 같아,0,0
5000,[IU TV] '삐삐(BBIBBI)' M/V Making,와피디님 힘들어 하는 아이유를 위해 자신도 힘든와중에 꽁트 ㅋㅋㅋ 감사합니다,0,0
5001,"[HOT] BTOB(비투비) - MOVIE, Show Music core 20170325",와중에 분장 너무 고퀄이잖어캐릭터 선정 너무 잘했다음중의 역사를 다시 쓴 비투비ㄷㄷ타팬 입니닼ㅋㅋㅋ,0,0
5002,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),나는 제아 안타까움비는 솔로고 역주행 하자마자 다시 활동할 수 있었지만 제아는 이제 막 물 들어오는데소속사도 다 떨어져있고,0,0
5003,[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,얘네 표정연기 신한테 물려받았는데ㅋㅋ,0,0
5004,[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,드디어 올 것이 왔다백예린씨가 나오다니시간은 오래걸릴지라도 백예린씨 특유의 섬세함과 예민함이 이런 명반을 만든것같습니다,0,0
5005,[IU TV] 장만월에게 물어봐!,살얼음판을 보보경심하고 있는 ㅋㅋㅋㅋ 이와중에 ㅋㅋㅋㅋ 하 수야 보고싶다,0,0
5006,Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),헝가리어하는 어어만 대사 끝나고 지가자초한거야 후렴이 안나오는 걸로 보면 어어는 진짜 무죄인가보네요 불쌍해라 ㅠㅠ,0,0
5007,2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],저 와꾸로 살랑살랑 춤추니 돌아버리겠음 볼때마다 준케이 너무 섹시해서 스트레스받아,0,0
5008,[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,아 원래 이런노래였구나 주호민 침착맨 먼저 보고온내가 잘못했네,0,0
5009,[IU CLIP] '사랑이 잘' LIVE with 오혁, 오혁 슬금슬금 자리 바꾸려와서 아이유 웃는겈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 웃기네,0,0
5010,[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,수지에 이을 레전드네 핵이쁨 근데 나이가 년생 아가야 ㅠㅠㅠㅠㅠㅋㅋㅋ,0,0
5011,12시간동안 갇혀있으면 이렇게 됩니다...What will I do during the 12-hour flight?,이코노미 타봐라 백퍼 솔라 옆뒷자리 탄 썰 이러면서 올라온다  진짜,0,0
5012,백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],내가 살면서 본 사람 중에 머리가 제일 동그랗다,0,0
5013,한예슬의 일상 메이크업은? | Daily Makeup,눈 아이라이너 메이크업 혁신이네요 전 여지껏 한예슬씨 고양이상으로만 알았는데 생얼은 진짜 순딩순딩 강쥐상이네요 ㅎㅎㅎ 쌩얼도 넘 이쁘고 청순해요 ,0,0
5014,[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126,난 라송 첨들었을때부터 좋았음ㅋㅋㅋㅋㅋ 라송은 진심 괜찮지 않나,0,0
5015,[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),님들아 한가인 하트만 돌려보지 말고 정희철 하트도 봐줘요  이사람들 이별노래 부르면서 하트 날리는게 취미인가,0,0
5016,[IU] 'eight' Acoustic Ver. Live Clip,여러분 아이유가 생일을 맞아 아이유애나 이름으로 오천백육십만원씩 두 곳에 기부한 거 아시나요ㅠㅠ 유애나 하고 천국갑시다 아이유 멋지다,0,0
