title,text,label,type
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],아 옷이 이래서 그런가 진짜 현실 이입감 쩔음 주말밤 술자리에서 알게된 남자같아 실제론 본적 없음,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,나대청년인데내동년배들 다최진솔좋아한다,1,4
투피엠_니가밉다_댓글모음,썸네일에 한명은 뒤집혀 있고 한명은 날고 한명은 이상한 포즈 잡고 한명은 벗고 한명은 벽이랑 키스하고 한명은 바닥에 누워있고 짐승돌이래매요 걍 짐승을 댈꼬왔어,1,4
The Beatles - Hey Jude (cover by 최진솔),이정도면 우리나라 씹어먹고도 남을수준밖에 안돼요 이게 뭡니까 도대체 이게 노래에요 문화재지,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,씨름경기를 내가 내 손으로 보긴 첨이네 왜 다 훈훈하고 난리 예외없고 난리,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),사람들이 한번 본 사람은 다시 들어온다고 그랬는데 왜 그랬는지 알았다 내가 지금 번째 들어오고 있으니까 임한올 당신 복 받아,1,4
빅스_도원경_댓글모음,도원경 보셨음 차학연 인연은 필수로 보시길 그냥 사극 무희 재질 차학연 이름부터 차학연이야,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],그래늑대인 척 하는 말티즈들은 귀엽지만 내 취향이 아니었어 여우인척 하는 늑대가 내 취향이었던거야,1,4
드디어 배우고 왔어요! l Let's Dance Together,이 언니는 분위기나 포스가 천상 배우기는 하지만 혹시 아이돌이얶어도 씹어먹었을듯 끼도 넘치고 얼굴은 파워센터에 팬들 조련도 잘할거같아 사람이 홀려,1,4
[SUB]신나는 마카롱클래스 수강생일상/쌀식빵 만들기 Exciting daily life of a Macaron class student/Making rice-flour bread,솔직히 중간중간 얼굴 비추시는거 우리 좋으라고 하는거죠헐 미쳤다 갓세경 영원히 사랑합니다,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,섹시한 여돌은 많이 봤는데 이건 섹시한걸 넘어서 뭔지모를 다른 느낌이,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),가사랑 춤이 미드 재질이다ㅋㅋ 투피엠만 할수있다 이건 다른 남돌이 하면 같잖을듯ㅋㅋ,1,4
[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,기술 많이 발달했구나 가 벌써 춤을 추네,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],투피엠 처음나왔을 때 짐승남 컨셉 별로라고 했었는데 내가 복에 겨운 줄도 모르고 그딴 말을 했네 나새끼 정신차려라 진짜,1,4
오마이걸(OH MY GIRL) - Dolphin(돌핀) # 교차편집(Stage mix) KPOP 무대영상 [1440P],김지호 흑발 박제다 진짜 백설공주의 끝판왕이다 이 컨셉 보여주려고 어그로 끌었냐,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),와 이렇게 멋있는 뮤지컬을 제방 침대에서 누워서 보고있어도 될까해서 지금 무릎꿇고 보는 중이에요  ,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],내가 교과서를 이거처럼 돌려봤으면 서울대 갔겠지만 난 준호집 갈래,1,4
슈퍼주니어 (Super Junior) Devil (데빌) 교차편집 (Stage Mix),다들 김희철만 언급하는데 난 최시원이 너무 좋음 도입부부터 눈마주치는데 약간 느끼하면서도 잘생긴 외국남자같달까  윙크날리는데 개오지네 시발,1,4
[SUB] 그저 빵 만드는 일상 My daily life of bread-making, 드디어 인간미 찾았다,1,4
우리집 준호,허리가 두꺼우며 의상이  헐렁하기는커녕 살짝 빵빵할정도로 딱맞지만 절대 그것이 단순 살이아닌중요남자들이 명이나보기만해도 면역력이 강화되는 기분,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),동네 언니들이 투피엠에 미쳐있을때저런 근육 징그럽다고 왜 좋아하냐고 했던 초딩의 나 존나 어렸구나언니들 말들어서 하나 나쁠것 없음 존나 좋아앜,1,4
[MPD직캠] 동방신기 직캠 4K '운명(The Chance of Love)' (TVXQ! FanCam) | @MCOUNTDOWN_2018.4.12,이게 남자지 요즘 아이돌 하도 어린애들만 나와서 남자로 느껴지지도 않음 설레지가 안앗는데 와 진짜 동방신기가 제대로 남자다,1,4
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],백예린님 원곡이 마카롱이나 수플레같은 고급 디저트느낌이라면 침펄버전은 문구점에서 파는 아폴로나 쫀디기같은 불량식품같다 몸에 안좋은데 개땡길때가 있음,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,모래 흩어지는게 무대효과보다 더 좋을줄은 몰랐어 애들 왜이렇게 섹시하지,1,4
우리집 준호,오랜만에 경쟁률 확인하러 왔다 이쯤이면 우리 준호 우리집으로 올 수 있는건가,1,4
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),어릴땐 소중한줄몰랐음 저런 컨셉으로 관리잘하는 남돌이 많은줄 알았어요 제발컴백해줘,1,4
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,언니 현존하는 대 여자들 중에 언니보다 예쁜사람 없으니까 조용히해여ㅠㅠ후,1,4
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],그 댓글 읽고 개빵터졌는데 어디갔지도라에몽이 진솔누나랑 같이 노란색으로 염색했다가 너무 감격스러워서 울다가 파란색 됐다고,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],택연오빠 남들이 다 우리집 준호 팔 때 난 오빠만을 바라봤어 그런데 오늘 연애중이라는 뉴스가 보이더라 순간 머리털이 서고 바보가 되었어 그래도 늘 사랑할게 안녕,1,4
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),당시 나는 이 노래가 무슨 뜻인지 몰랐지만 오빠들은 알고 불렀을거라는게 대가리 깬다 사랑해여러분 야한거 좋아하시면  도 봐주세요 도 재미있어요 어젯밤에 우린 뭘 한거니,1,4
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,백예린이 고급스러운 레스토랑이라면 침펄은 청국장 파는 식당이다처음엔 이걸 왜 듣나 싶었지만 이젠 침펄 없이는 살 수 없는 몸이 되어버렷,1,4
[STAR ZOOM IN] 'Vampire' Block B - Very Good ★Halloween Stage★ [M COUNTDOWN EP.355] 151022 EP.37,조커가 착해져서 음악적 재능이 충만해지면 이 무대가 되는거 같음,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),또또 내기할까 뭔 내기 임한올이 부른 시카고 잊는데 걸리는 시간좋아내기라면 나 또 환장하는거 알지 개월 건다 깔끔하게 넌 ,1,4
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],진짜 최진솔이라는 장르가 생긴것같다,1,4
5개국어 작업멘트로 꼬셔보기,언니가 잘자 얘들아 하면 나 바로 취침할 수 있어,1,4
최강창민 170516 서울경찰홍보단 Dance Medley,와 무슨 경찰복을 무대의상처럼 소화하네,1,4
우리집 준호,그냥 내가 갈게 군대,1,4
비투비_무비_댓글모음, ㅅㅂ 이목구비가 모자이크를 뚫는데요ㅠㅜㅜㅠ,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,나 성격 무쟈게 급해서 아이돌 직캠도 십초씩 뛰넘기는게 이건 진짜 김연아 동계올림픽 보듯이 봤다,1,4
우리집 준호,그래 이맛이지 이 근육 빵빵 으른섹시 낭낭하는 이 청년들 귀여운맛도 좋지만 그래 이 느낌이지 짐승돌 투피엠사랑해,1,4
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,이쯤되면 방시혁은 전생에 나라를 구한걸까 지구를 구한걸까,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,제가 클라리넷 부를테니 같이 연주해요 언니 좋아요 보고 축하파티로 스폰지밥이랑 뚱이랑 제 다리 하나 잘라 먹었어요 감사합니다,1,4
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix),나 진짜 살다가 저렇게 이쁜 빡빡이는 처음봐,1,4
우리집 준호,시집가긴 글렀다 준호때문에 눈이 저기 알프스 융프라우 꼭대기에 박혀버렸네 에휴 엄마 미안,1,4
한예슬의 일상 메이크업은? | Daily Makeup,하오래 살길 잘했다 한예슬이 유튜브 하는것도 보고 인생이란 이런 것 인가,1,4
[IU TV] 분노의 먹방 in 타이베이,썸내일에 징짱의 뽀쨕뽀쨕한 볼따구를 보고 안들어 올 수가 없었네요,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),셔츠는 가슴으로 입는거라는 말은 투피엠 보고 했구나,1,4
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),임시완 화면 넘어서 나를 보는 것 같음 ,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),준케이랑 찬성 집이 찐인데 시발 둘 중에 하나 고르라면 진짜 벽쳐서 두 집 원룸 만들지도 모름 못 골라,1,4
우리집 준호,준호할미다 휴대펀 박꿨다 벊호좀 보내라,1,4
[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,죄송한데 차은우 직캠에만 뽀샤시 효과 넣으신건가요,1,4
[SUB] Q&A 답변 영상,휴대폰 밝기 강도를 줄여도 왜 계속 환한거죠 세경님,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,아 왜 벌써 끝났냐 누가 경기를 십분도 안 하냐 한 삼십분 진득이 싸워주지,1,4
What's in my bag. 촬영하는 날 나의 가방 속 아이템 🎒🥤❣️,기분탓인가 보는 내내 좋은향 나는 거 같아,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,황찬섭이 이기고 뿌듯한 표정을 지었을 때 난 한 줌의 모래가 되고 싶었다,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],뭔가 빌리랑 비슷하신듯 천사 같은 목소리로 악마의 느낌 냄 개멋있어,1,4
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix),빡빡머리 총각 목소리가 참 좋구려 안경총각은 목소리다 분위기도 다 좋아,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19], 드디어 골랐다 누구집 갈지 고민 존나했는데 옥택연 집 갑니다 ㅃㅇㅃㅇ,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,역시 남자는 구리빛 섹시하다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,내 나이 고 인서울이 필요없을것 같습니다 아버지,1,4
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,편의점 알바 중인데 노래 감동받아서 몰래 바나나우유 줄 진열로 바꿨어요,1,4
우리집 준호,누가 오후 두시에 듣기 좋은 그룹이라고 했나요 해가 질수록 노래가 찰떡인데,1,4
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),오빠들 생긴건 야생의  호랭인데 노래 가사는 왜 이야그래서 좋아 오빠 나 죽어,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,아니 미친 이게 뭐야 이정도면 설예대 교수로 들어간거 아니냐고 ㅏ 머박 저는 이미 녹았읍니다 알아듣지도 못하는 영어 오늘부터 제 모국어입니다,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,뭔가 삼성주식같은 존재다 그 옛날에 좀 삼성주식 좀 사둘걸 하고 후회하게 하는우리집 지분 좀 사둘걸,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,한국 전통문화에 관심을 갖고 있는 우크라이나 대학생입니다 한국 사랑해요,1,4
우리집 준호,이ㅓ거 보시면 따봉좀 눌러주세요 주기적으로 좀 볼 필요가 있을 것 같아요 살인데 세상에 찌들어 살다가 행복을 찾았어여,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,다음 한류는 씨름이였으면 좋겠습니다 코리안보이 멕시칸보이 줘팬보이,1,4
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스,이게 얼마나 잘 만들었냐면 난 진짜 뮤지컬 원곡이 있는줄 알고 시간동안 찾아다녔어,1,4
[8K직캠] 아이유 - 삐삐 (IU - BBIBBI FAN CAM) [유희열 없는 스케치북] [You Heeyeol's Sketchbook] 20200918,수신료의 가치를 처음 느껴본다,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집), 허리가 어떻게 저렇게 돌아가냐 준호야 집주소 좀 달라고 제발,1,4
The Beatles - Hey Jude (cover by 최진솔),세상 많이 좋아졌네 천사가 지상계 내려와서 노래도 불러주고,1,4
한예슬의 일상 메이크업은? | Daily Makeup,여러분은 지금한예슬님께서 한예슬로 변신하는 모습을보고 계십니다,1,4
우리집 준호,깡 보다가 약간 힘들어지면 정화하러 옴,1,4
[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,정말 나중에 차은우 부인될분은 존나부럽다차은우를 죽을때까지맨날보고계속옆에 있고얘기나면 개잘생기거나 예쁠듯아내분 존나 세상에 나라구함,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,유튜브 알고리즘 미쳤나 추석때 씨름선수 왜 잘생겼냐고 속으로 놀래고 말했는데  이쯤되면 미쳤네 유튭알고리즘고마워어,1,4
[IU] Rain-Drop & Heart(마음) Concert Live Clip (@2017 Tour ‘Palette’),저무대를 직접본 나는 성공한  년을 살았다,1,4
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817), 나는 왠지 알것같은데 굳이 알려주진 않겠음,1,4
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],뭔가 회식자리에서 부장님 차장님 듀엣 부르는거 억지로 보는 기분이다,1,4
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],자기들 잘못이 아니라고 꿋꿋히 변명하시는 모습 잘 봤습니다 이제 누구 탓 하실거죠,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,아직보시는분없나요다들 지친거예요,1,4
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,이렇게 청량으로 꼬셔놓고 불량으로 컴백하다니 그래도 아직 여름 안 지났다 난 믿고 있어,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],저런남자들은 이름이 김철수 영식이 이런거여도 설렌다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,승자와 패자는 없어 이건 모두가 승리한 게임이야,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],부피감 지린다 그러니까 화려한 포인트 없이 셔츠에 슬랙스만 입어도 살지ㅠㅠ 바디가 포인트인데ㅠㅠ편식해서 죄송합니다 시발,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,맨날 다들 잔근육 잔근육 거려서 진짜 근육의 참맛을 몰랐던 시간이 억울하다,1,4
[아스트로/차은우] 아스트로 차은우 입덕영상(feat. 우리 입덕하러 같이갈래?),타팬들 모두가 인정하는 천상계,1,4
[아스트로/차은우] 아스트로 차은우 입덕영상(feat. 우리 입덕하러 같이갈래?),타팬이지만은우는 달라 전에 누구나 마음속에 은우 하나쯤은 품고 산다 그랬지,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,대체 어디가 섹시 하다는지 셔츠를 풀어헤쳤나 근육몸매를 자랑했나 왜 다들 난리인지근데 지금 내 코에서 흐르는건 뭐지저 선생님 이거보고 코피가 안 멈추는데 국방부로 가면 되나요,1,4
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],옷은 정갈하게 차려입었지만 세팅할  머리가 없는 주펄과 머리는 깔끔하게 세팅했지만 뚠티입고 나온 침놈대단한 조합이다 정말 밸런스가 딱 맞다 이말이야밸런스,1,4
"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip",다 늘어 터진 난닝구 입고 춤춰도 본새나는 그룹은 어디에도 없다 오직 투피엠뿐,1,4
빅스 (VIXX) - 도원경(桃源境) (Shangri-La) 교차편집,갠적으로 사슬 금발 레오도 미쳤다고 생각하지만 도원경 흑발이 진짜 미친놈이다 청초하고 아련하고 그 얼굴로 한복입고 부채춤 그냥 그냥 세금 덜 내도 인정,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,누가 한국씨름협회에 말해봐요 이영상 조회수하며 저런 선수들위주로 마케팅 해야함 물 들어오고 있는데 노 어디갔음,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,지금 우리집준호유튭 알고리즘  연관 동영상에 우리집 믹스 어쩌구 그거  우리집 서치해서 나온 우리집 뮤비  거기 밑에 나온 우리집 준호 엠넷 세로직캠  그댓글느님으로 여기까지,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],투피엠은 뭔가 왕자라기보단전쟁터에서 마구 굴려지고 돌아온 황태자 느낌,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,난 이게 제일웃겨이정도면 시험관 마이크로 머리통 때려도 합결헐듯ㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠ한국인둘 드립력 너무 좋아ㅠㅠㅠㅠ,1,4
10.02.21. ZE:A Mazeltov,외계로 가장 먼저 보내야 할 지구의 음악,1,4
The Beatles - Hey Jude (cover by 최진솔),언니 머리카락 속에 숨어 살면서 평생 언니 노래나 듣고 살래,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,빌리벅음 장절 신은 축구계에 메시를 내리시고 음악계에는 직접 내려오셧다,1,4
우리집 준호,월의 시작우리집준호로 시작하지 훗라이벌 이제 없겠지존버는 승리한다,1,4
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),바보들 아직도 우리집에서 광광 울고있겠지훗,1,4
빅스 (VIXX) - 도원경(桃源境) (Shangri-La) 교차편집,요즘 남돌들도 섹시하려고 자꾸 몸 보여주고 그러는데 이게 진짜 섹시한거지 음음 근데 노래 소리가 잘 안 들리네 안경 껴야겠당,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808, 다음 한국 문화 컨텐츠는모래판 소년단 이다,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],아니 닉쿤이 아워너탴유투마이하우스 하는거 생판모르는 외국인이 저런얼굴로 저렇게 말하면 살림 그쪽나라로 옮기기 쌉가능,1,4
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),아직도 우리집만 보는 사람들은 맛잘알 자격 박탈임 ㄹㅇ 맛집이 여긴데,1,4
아이즈원 (IZ*ONE) - 환상동화 (Secret Story of the Swan) 교차편집 (Stage Mix),첫부분 김민주 얼빡샷은 천만 한국인이 다 봐야함,1,4
"[Comeback Stage] 2PM - I'm your man, 투피엠 - 아임 유어 맨, Music Core 20140913",준케이 내가 년생이라 저 때는 용돈 받느라 아무것도 못했어 지금은 대보험도 내고 연말정산도 해 돌아와줘,1,4
오마이걸(OH MY GIRL) - Dolphin(돌핀) # 교차편집(Stage mix) KPOP 무대영상 [1440P],누가 그랬지 승희는 사실 핑크 머리 요정으로 태어났는데 염색 하고 있던거라고,1,4
[MPD직캠] 2PM 택연 직캠 우리집 Taecyeon My house Fancam Mnet MCOUNTDOWN 150618,내나이 열아홉 확실한 남자취향을 깨달았다,1,4
데이식스 (DAY6) - 좋아합니다 (I Like You) 교차편집 (stage mix),  아니 저기요 드럼씨 그렇게 웃지마세요 진짜 고소합니다,1,4
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],이젠 잘 부른다고 생각하는 시점까지 와 버렸어,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,착한 외모에 그렇지 못한 태도최고야,1,4
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],확실히 님들잘못임 그게 뭐든 님들 잘못임,1,4
우리집 준호,아아어린시절 언니이모들이 왜 준호에게 환장했는지 이제야 알앗읍니다,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,진짜 마이크보다 못한 인생,1,4
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,대한민국 미래가 밝다,1,4
강동원 깜짝 Live 풀버전 업로드(9:40초부터 재생하세요) [모노튜브],와 이목구비가 내 미래보다 뚜렷해심장 녹아내려서 냉동실 앞에서 보는중이에여ㅠㅜㅜㅜㅜ진짜 개잘생겼다 하,1,4
The Beatles - Hey Jude (cover by 최진솔),자장가를 불러도 아기가 두발로 서서 허리를 흔들게 만드실듯 ㄷㄷ,1,4
우리집 준호,원래 감출 수록 야한 법이다 이눔들아 이준호 군대 전역하고 오기만 해 봐 분은 커녕 군대까지 기다리게 한 벌로 아주 비오는 날 흰셔츠로 꽁꽁 싸매불랑께,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,수많은 우리집 무대를 봤지만 결국 내가 찾는 건 빨간옷준호다,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,이거보고 라섹예약한거 취소함,1,4
"TVXQ - The way U are, 동방신기 - 더 웨이 유 아, Music Camp 20040717",영웅재중 옷 때문에 소고기 사러 간다,1,4
우리집 준호,입덕했더니 곰신이 되었습니다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,이십년간 모델이나 슬랜더가 내취향이였는데  오늘부터 씨름선수 내이상형임,1,4
내가 보고 싶어서 만든 2PM 고화질 고음질 무대 모음,이런영상에 댓글 처음 달아보는데 여러분 다른  영상들 댓글이 다 개월 전이네요 우리 쉬지맙시다,1,4
[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17, 이쯤부터 조명 받으면서 앉아있는 장면 진짜 아름답다로 표현이 안된다 신성하다고 해야 하나 진짜 천사가 내려오는 느낌,1,4
우리집 준호,나이 먹으니까 알게됐다 준호가  투피엠이 찐이라는것을  너무늦게 알았어,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,월까지 개강 연기됐습니다 과제 하나 끝낼 때 마다 까먹지 않고 힐링할 수 있도록 도와주세요 지나가시면서 좋아요 하나씩 부탁드려요,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,꺼멓고 뚱뚱한 남자를 곰상으로 올려쳤던 남자들 반성하자 저게 곰상이다,1,4
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,이것이바로 아디다스 수빈의힘이다 외국인으로만 꽉차있던곳이 주접의왕국이 되버렸네,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],투피엠은 모든걸 가졌지만 날 집에 데려가지 못했다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,명절때 항상 보던거랑 느낌이 완전다른데 기승전 얼굴몸매인가 ㅋㅋㅋ 저렇게 젊은 선수들을 앞세워서 홍보하면 서울에서 관중들 꽉찰거 같은데,1,4
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),국방부 망할 놈들아 우리 형들 데려가니까 좋더냐 행복하더냐 맨날 눈물 흘리며 영상 돌려보는 이 마음을 국방부가 몰 알겟냐 진짜 짜증난드아,1,4
[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,와진짜 진짜 에로스 같아요 아름다우세요,1,4
[100203] 2PM - Heartbeat @ Seoul Music Awards,준 호는 왜 옷 을 입엇나요,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),오케이 난 준호집으로 간다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,심판할아버진 좋겠다 가까이서 봐서,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],나 분 뒤에 저 앞에서 기다리고 있겠다해사 내가 년을 기다렸지손주 할머니 제발 그만하세요,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),조선시대 사람들은 임한올을 쓰고다녔다,1,4
"[IU] Blueming Live Clip (2019 IU Tour Concert 'Love, poem')",아이유가 한국 사람이라는 게 진짜 국뽕찬다,1,4
[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126,차에서 겨우 내렸더니 태진아가 마중을 나와있네,1,4
데이식스(DAY6) - Sweet Chaos 교차편집 (Stage Mix), 드라큘라 신부컨셉잘소화한다는게 이런거구나ㄷㄷ,1,4
강동원 깜짝 Live 풀버전 업로드(9:40초부터 재생하세요) [모노튜브],약간 화가나기도 해 강동원이 신인이었을 때 나는 왜 존재하지 않았던가,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,찬섭아 너때문에 내 잇몸 악건성 됐다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,잔뜩성이난등이 절가슴뛰게  만드네요 저도 아직은파릇파릇한소녀인가봅니다 내 노인 대학 동년배들다씨름좋아한다,1,4
[아스트로/차은우] 아스트로 차은우 입덕영상(feat. 우리 입덕하러 같이갈래?),은우한테나라를 주자,1,4
데이식스(DAY6) - 행복했던 날들이었다(days gone by) 교차편집 (Stage Mix),마음만큼은 뉴욕타임스퀘어에 틀어놓고 싶지만 그러다간 전세계 사람들 데식 입덕해서 콘서트 못 갈 까봐 자아들이 다투는 중,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),집에 남편두고 따라갈뻔했어욕망이 가정을 버릴뻔했다 위험했네,1,4
강동원 깜짝 Live 풀버전 업로드(9:40초부터 재생하세요) [모노튜브],진짜 나혼산 한번만 나와주라 한번만 평생간직할게,1,4
열린음악회 - DAY6(데이식스) - 예뻤어.20180930,이별 후에 그 이별을 받아들이기가 제일 힘든데 인정하고 비로소 받아들이며 추억하는 노래라 더 슬프게 들리는거 같다 얼굴을 처음 보는데 박보검이 두명이나 있네,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),짐승놈들이 강아지인척 쩌네 집으로가서 혼내줄게 주소 좀,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808, 머리 터는것봐 심장마비 걸릴듯,1,4
